Gene,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
Os01g0134500,['hormone metabolism.brassinosteroid.synthesis-degradation.sterols.DWF7'],LOC_Os01g04260,-1.58548310189561,0.00070616624967,Down,-2.6914118799237,2.89E-09,Down,-2.15962946776511,8.12E-07,Down,-1.83242931286842,3.56E-05,Down
Os01g0134900,['cell wall.degradation.mannan-xylose-arabinose-fucose'],LOC_Os01g04300,-0.045782028515186,0.981410644340176,,-2.37244332390881,0.07206289633478,,-1.05318932537697,0.470204908481205,,-1.34723107062451,0.330109727570913,
Os01g0135600,['not assigned.unknown'],LOC_Os01g04324,-0.307386261123805,0.845368499669255,,-2.82231280708747,0.027942187211673,Down,-2.11784054795175,0.084618370918321,,-1.33486749678013,0.300649862290766,
Os01g0136400,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g04409,1.39350580015269,1.30E-08,Up,1.17014905873675,1.55E-06,Up,1.23201199374449,2.81E-07,Up,1.76338978149463,3.52E-14,Up
Os01g0136450,NA,None,0.299207777005957,0.642819697234605,,0.59550023149668,0.274161291184049,,0.537703409312284,0.322444088916236,,1.39513325166075,0.001619754052012,Up
Os01g0136500,NA,None,0.576453630871702,0.160429542076656,,0.790892087229475,0.032156179451914,,1.03128191970124,0.002768289554372,Up,1.5730524193061,1.32E-06,Up
Os01g0136700,['signalling.receptor kinases.wheat LRK10 like'],LOC_Os01g04440,2.18558700505981,0.042089418545855,Up,2.13389449163413,0.039683908869962,Up,1.33604970562349,0.243836198779258,,1.2130077575786,0.305012535796382,
Os01g0137300,['not assigned.unknown'],LOC_Os01g04500,-0.753735970531652,0.286495022555297,,-0.054228999223977,0.950341501759069,,0.050252892638352,0.951506067634408,,-0.398633567606987,0.583679520711205,
Os01g0137700,['signalling.receptor kinases.wheat LRK10 like'],LOC_Os01g04540,0.987209285456973,0.174354840621929,,-1.21108859084556,0.084558286688172,,-1.86041301509544,0.004457403017325,Down,-1.85395974251362,0.004813907032493,Down
Os01g0137800,NA,None,1.0340407456545,0.19478449589157,,-1.08001724473625,0.166112290016135,,-1.59331671471815,0.026567633549674,Down,-1.71788468595432,0.015092975225596,Down
Os01g0137875,NA,None,1.00287033251305,0.165537295631603,,-0.977064819615897,0.180209658237481,,-1.75544382329871,0.007797297097564,Down,-1.63164954697199,0.014596889805796,Down
Os01g0138500,['not assigned.unknown'],LOC_Os01g04590,5.43464048737922,8.55E-30,Up,2.682053359881,7.88E-08,Up,2.60789634761028,1.52E-07,Up,2.90718597154848,3.10E-09,Up
Os01g0138800,['not assigned.unknown'],LOC_Os01g04620,0.729082413235872,0.451863928972985,,-0.326248558064566,0.776604534681231,,0.088241926278223,0.941028845235532,,0.896102614151786,0.313215385461982,
Os01g0138900,['misc.misc2'],LOC_Os01g04630,1.04812675443738,0.000191198930142,Up,0.690229465680267,0.017264071493124,,1.28123004698308,1.33E-06,Up,1.05699781794941,8.54E-05,Up
Os01g0139000,"['stress.biotic', 'protein.targeting.secretory pathway.plasma membrane']",LOC_Os01g04640,0.870224818231985,0.583585116707884,,1.40775830823624,0.317253264831793,,1.26429601014224,0.373551488561174,,0.898602050081996,0.553413787733749,
Os01g0139200,['protein.postranslational modification'],LOC_Os01g04650,0.839670703733905,0.002523167597701,,1.6802896310932,1.69E-11,Up,2.09123103101331,1.28E-17,Up,1.83789557929817,7.62E-14,Up
Os01g0139700,['not assigned.unknown'],LOC_Os01g04670,0.474689405669243,0.631385079760119,,1.92052674480602,0.004957174141562,Up,2.04082787162038,0.002122781809821,Up,1.58380408174229,0.025565559744592,Up
Os01g0140100,['protein.degradation.aspartate protease'],LOC_Os01g04710,-0.523215533042627,0.676758791579865,,-0.779360961380203,0.510221755807756,,-1.06936937976665,0.333140749022137,,-1.06747514826388,0.329999919613465,
Os01g0140400,['signalling.receptor kinases.misc'],LOC_Os01g04720,-0.662307524757294,0.469158753460088,,-0.16035238357204,0.877688567928038,,-0.351562418004987,0.716682149554669,,0.056932059165589,0.958762289938326,
Os01g0140500,['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L26'],LOC_Os01g04730,-0.507018421161336,0.174625084798575,,-0.089696257309058,0.846717401448478,,-0.169292584146945,0.693302965401052,,-0.132131899273284,0.761501214237812,
Os01g0140700,"['RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os01g04750,-0.091779617515886,0.958167180969362,,0.474130664705174,0.742139040993417,,-1.22846490609553,0.372130855815258,,-1.01623865503564,0.478102333516697,
Os01g0141100,['protein.degradation.AAA type'],LOC_Os01g04814,1.10157026037721,0.000228685613712,Up,0.909953318783309,0.002244867503623,,0.999726815071845,0.00058136822805,,1.21745128207711,1.71E-05,Up
Os01g0141600,['not assigned.unknown'],LOC_Os01g04860,-0.959837063404791,0.001928759690235,,-1.29793712839531,7.63E-06,Down,-1.19887559968484,2.92E-05,Down,-1.38980895589947,1.39E-06,Down
Os01g0141700,['RNA.regulation of transcription.unclassified'],LOC_Os01g04870,-1.8933700607215,0.00039438984797,Down,-0.304890475389399,0.621672550577204,,-0.904742476382598,0.073329984916926,,-1.01592359630769,0.045730172673118,Down
Os01g0141900,['not assigned.unknown'],LOC_Os01g04880,-0.667845909826311,0.023270411210802,,0.094263839210464,0.801898449143136,,0.571638243004762,0.030589299010973,,0.094138371675321,0.798207873741279,
Os01g0142100,['protein.degradation'],LOC_Os01g04900,-1.36013870848788,0.000105736141875,Down,-2.05975767998282,4.33E-10,Down,-2.41768860192184,1.07E-13,Down,-2.73816312387458,3.90E-17,Down
Os01g0142200,['not assigned.unknown'],LOC_Os01g04910,-1.34665757810815,0.003269353933503,Down,-0.79408699503164,0.079964246942511,,-0.670923266782253,0.139411593341528,,-0.903542788937651,0.041750920311982,
Os01g0142300,['lipid metabolism.glycolipid synthesis.sulfolipid synthase'],LOC_Os01g04920,-2.94760664450576,6.86E-18,Down,-2.94447914817296,1.32E-18,Down,-2.48955656574759,2.57E-14,Down,-2.53675200555927,1.49E-14,Down
Os01g0142500,['RNA.regulation of transcription.MYB-related transcription factor family'],LOC_Os01g04930,-0.622827175984249,0.088668968357689,,0.346277879743348,0.366668550886737,,0.545004587603675,0.113653172467107,,0.757757136276812,0.01906690913756,
Os01g0142600,NA,LOC_Os01g04950,1.26479713823452,0.084321057034218,,3.45376106753671,3.11E-10,Up,4.06476172213714,2.22E-14,Up,4.3203199517027,3.27E-16,Up
Os01g0142800,['transport.peptides and oligopeptides'],LOC_Os01g04950,1.32619295584766,1.13E-05,Up,2.32879800875614,2.93E-17,Up,2.5949946929154,1.16E-21,Up,2.61693254759305,5.17E-22,Up
Os01g0143100,['transport.metabolite transporters at the mitochondrial membrane'],LOC_Os01g04990,-0.803729179249921,0.037648384117497,,-0.534340634081477,0.168170741757753,,-0.929546088977025,0.008221123956608,,-0.972715777477308,0.00683610663355,
Os01g0143300,['not assigned.unknown'],LOC_Os01g05010,-1.98810648469011,0.270493111429609,,0.567060290459339,0.702482903512995,,0.174233444150106,0.916545765602928,,1.5273063105153,0.184724704122842,
Os01g0143800,['not assigned.unknown'],LOC_Os01g05060,-0.933463651882503,0.034365830708456,,0.085100542901404,0.8882556546402,,0.376209715074756,0.447252412198745,,0.038007317300754,0.952528971669983,
Os01g0143900,['not assigned.unknown'],LOC_Os01g05064,-0.358910092585732,0.581271464348212,,0.910847756289395,0.074998306242838,,0.657214600313974,0.2223097123606,,0.505921773768537,0.371361700030139,
Os01g0144100,['not assigned.unknown'],LOC_Os01g05080,-0.949339447120713,0.000395371880632,,-0.673257923874003,0.012046536783441,,-1.18200486235216,2.29E-06,Down,-2.10552996387526,1.19E-16,Down
Os01g0144700,['not assigned.unknown'],LOC_Os01g05140,-0.346834004194673,0.669091223626033,,0.398310037102112,0.591232015573012,,0.699447080925991,0.27467532694734,,0.492569869913379,0.476104694371143,
Os01g0145200,['not assigned.unknown'],LOC_Os01g05180,-0.795384654089457,0.348331802530637,,-1.41997041462757,0.066418952481921,,-1.00378079928835,0.191692793870725,,-1.65454390680137,0.033211300983548,Down
Os01g0146101,['not assigned.unknown'],LOC_Os01g05289,-0.324229752623364,0.534492439759786,,-0.999669396511034,0.021170392626092,,-1.02252909788569,0.014962456546696,Down,-1.17764474276208,0.00632774411221,Down
Os01g0147700,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os01g05470,-1.49869902584995,0.001766258434555,Down,-0.538670876720598,0.318568917617404,,-0.411586813894633,0.462969292678828,,-0.474171712780997,0.37734597361661,
Os01g0148000,NA,LOC_Os01g05500,0.300867237965086,0.092108745131519,,0.394677629596599,0.016355711628544,,0.351456271196231,0.033699194653956,,0.143646058742391,0.459968427087732,
Os01g0148500,['not assigned.unknown'],LOC_Os01g05540,0.920074431862557,0.000125644891641,,0.378196156244709,0.16490197096058,,0.529195035059516,0.033668170210132,,0.362970902981319,0.179748379426291,
Os01g0148700,['not assigned.unknown'],LOC_Os01g05560,-0.850952572238833,0.027230875676602,,-0.636624868912343,0.097384975690686,,-0.509867530056857,0.191193875312952,,-0.434881194840963,0.279275244759271,
Os01g0149350,['stress.biotic.PR-proteins'],LOC_Os01g05600,1.5073419812004,0.245233311770403,,2.91176660611452,0.005178167593132,Up,2.96045699616338,0.003847263095322,Up,3.18167047193238,0.001644602329926,Up
Os01g0149500,['stress.biotic.PR-proteins'],LOC_Os01g05620,0.248256615501135,0.771147669912892,,2.13410855808558,4.27E-05,Up,2.79261169149072,1.65E-08,Up,3.35913740428474,4.29E-12,Up
Os01g0149600,['DNA.synthesis/chromatin structure.histone'],LOC_Os01g05630,1.59565680426175,0.000507401800271,Up,3.0373454206135,1.60E-13,Up,3.02160915227851,1.47E-13,Up,2.87728889134678,2.22E-12,Up
Os01g0149800,"['metal handling.binding, chelation and storage']",LOC_Os01g05650,1.05785345355251,0.007395584295774,Up,1.70585002069596,2.30E-06,Up,1.60680311084759,8.22E-06,Up,1.66340104784565,3.26E-06,Up
Os01g0149900,['not assigned.unknown'],LOC_Os01g05660,0.764247947548863,0.008901372537095,,0.74992772058823,0.007943909323785,,0.713112008834711,0.01137153327566,,1.00370570336028,0.000175917269934,Up
Os01g0150000,"[""lipid metabolism.''exotics'' (steroids, squalene etc).trans-2-enoyl-CoA reductase (NADPH)""]",LOC_Os01g05670,-0.909562029830352,2.36E-06,,-0.909990365174874,1.11E-06,,-1.12820539907035,6.29E-10,Down,-1.48662243872972,3.98E-16,Down
Os01g0150200,['protein.postranslational modification'],LOC_Os01g05694,-0.098179448323409,0.85325241769033,,0.190766948593351,0.695629942093703,,0.210180578207847,0.656433396081614,,-0.115575057491578,0.821323039899057,
Os01g0150900,['protein.postranslational modification'],"LOC_Os01g05760, LOC_Os01g05780",-1.33564824670347,0.113983823296585,,-2.32303388228244,0.002917434020774,Down,-1.54822015716876,0.047940486502484,Down,-0.736882726364484,0.398332369999826,
Os01g0150950,['not assigned.unknown'],LOC_Os01g05770,-2.32517973930421,0.083533107961806,,-1.75860738301569,0.181160379936703,,-1.04342028404469,0.457394120145825,,-1.28097915278362,0.340217296098766,
Os01g0151100,['stress.abiotic'],LOC_Os01g05790,0.964022413850813,1.01E-05,,0.702066056628241,0.001497886411208,,0.9811200772664,2.80E-06,,1.50767278133671,7.85E-14,Up
Os01g0151200,['protein.targeting.chloroplast'],LOC_Os01g05800,-1.02410349974409,0.000419963235555,Down,-2.19105531855926,1.75E-16,Down,-2.39751272364917,8.87E-20,Down,-2.35482151771488,3.63E-19,Down
Os01g0151400,['redox.ascorbate and glutathione.glutathione'],LOC_Os01g05810,0.311804889985882,0.529022678624999,,2.38128188353643,3.54E-12,Up,2.67662872021517,1.95E-15,Up,2.89184123258306,5.61E-18,Up
Os01g0151500,['redox.ascorbate and glutathione.glutathione'],LOC_Os01g05820,0.807621144778607,0.39054043068483,,1.8968012029786,0.013554795697969,Up,1.83204022300513,0.016498938568668,Up,1.54333466990557,0.049955327414759,Up
Os01g0151600,['not assigned.unknown'],LOC_Os01g05830,3.42500205033879,1.70E-20,Up,3.12301840817101,2.28E-17,Up,2.80229306684738,2.72E-14,Up,2.92321146843338,1.42E-15,Up
Os01g0151700,['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os01g05840,-0.22212789655158,0.81591664363744,,-1.48504451121867,0.034842068222389,Down,-2.8237568264347,1.28E-05,Down,-4.53754232579865,9.04E-12,Down
Os01g0151900,['development.unspecified'],LOC_Os01g05860,-0.601132548028761,0.57148692505649,,-0.495584435698401,0.641371884922544,,0.09214701467376,0.936342588971632,,0.778761021804095,0.370577496806288,
Os01g0152000,['signalling.receptor kinases.misc'],LOC_Os01g05870,-0.093058291448869,0.971444768441744,,0.251345446871365,0.914792274504174,,1.4424346991682,0.420236593406666,,0.196140334522613,0.935716482030895,
Os01g0152500,NA,None,0.489558902453358,0.66846221140501,,-1.08151706283936,0.336356785926567,,0.363108111384083,0.759814433733738,,1.25186602913142,0.166691225110729,
Os01g0152600,NA,LOC_Os01g05940,-0.324568525222572,0.704696059977848,,-0.574061152737669,0.465549233874857,,0.340181192091767,0.662878382203052,,0.692189030272105,0.301627877039723,
Os01g0153700,['not assigned.unknown'],LOC_Os01g06050,-0.18067638323248,0.714667717932379,,-0.383747381772314,0.378823269313,,-0.375620353519922,0.379553857165701,,-0.864542128669998,0.026853170546232,
Os01g0154600,['not assigned.unknown'],LOC_Os01g06150,-3.70215107260357,0.002682416535424,Down,-4.16474293691664,0.000814990701706,Down,-3.2651397910209,0.001398533101587,Down,-3.21655880353192,0.003083321825785,Down
Os01g0155400,['not assigned.unknown'],LOC_Os01g06270,0.078530241235946,0.814765307749902,,1.15606200082567,9.74E-08,Up,1.43952319280633,9.05E-12,Up,1.34522981916118,2.19E-10,Up
Os01g0155500,['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g06280,-0.987522884663097,0.189236441985856,,-0.149113543128551,0.875898389737374,,-0.375407645002253,0.66252288831843,,-0.107687784995367,0.914007568183177,
Os01g0157900,['not assigned.unknown'],LOC_Os01g06460,1.77768487871893,1.53E-12,Up,1.25155690372825,9.44E-07,Up,1.10528955953821,1.61E-05,Up,1.38169959332177,3.36E-08,Up
Os01g0158000,['protein.targeting.nucleus'],LOC_Os01g06470,0.793729566203389,0.002700343094195,,1.68411355059743,6.83E-13,Up,1.73054575176755,9.24E-14,Up,1.51466568733987,1.02E-10,Up
Os01g0158200,['protein.degradation.serine protease'],LOC_Os01g06490,-0.495454406558703,0.171176593727817,,-0.382319939237532,0.298649963063075,,-0.755543107058228,0.018664509573244,,-0.897421513700288,0.004638792241415,
Os01g0158400,['misc.myrosinases-lectin-jacalin'],LOC_Os01g06500,-0.256428540516392,0.664090081229918,,-1.66567424863059,0.000251627823564,Down,-0.274386735066221,0.635676755255636,,0.639155770511545,0.179773577461593,
Os01g0158500,['protein.aa activation.arginine-tRNA ligase'],LOC_Os01g06510,2.49485275112535,0.018288749340771,Up,2.55493480140022,0.010987119800821,Up,2.33238528299255,0.021018316021045,Up,2.1287382764539,0.041988955111354,Up
Os01g0158900,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os01g06550,1.44763776361329,2.96E-07,Up,1.78261944768611,2.42E-11,Up,2.44171243661862,1.94E-21,Up,2.10247833022393,7.47E-16,Up
Os01g0159000,['not assigned.unknown'],LOC_Os01g06560,8.468103809889,9.01E-18,Up,9.64408050218716,3.64E-23,Up,8.16949196384983,5.24E-17,Up,5.15209845936925,3.29E-07,Up
Os01g0159200,['cell wall.cell wall proteins.AGPs.AGP'],LOC_Os01g06580,-0.282028669624531,0.842062453586726,,-2.03078491289677,0.060087346784322,,-2.63542145545696,0.011493636521074,Down,-1.40879218371946,0.204909342643883,
Os01g0159300,['protein.degradation.ubiquitin.E3.RING'],LOC_Os01g06590,2.24879054460696,2.35E-24,Up,2.12966141976444,3.76E-22,Up,2.09468494300583,1.04E-21,Up,2.52606421462463,2.17E-31,Up
Os01g0159400,['lipid metabolism.lipid degradation.beta-oxidation.acyl CoA DH'],LOC_Os01g06600,0.38214792479077,0.152286954414413,,1.82263647772507,7.27E-18,Up,1.89392769799476,1.77E-19,Up,1.7524520861853,7.93E-17,Up
Os01g0159800,"['RNA.regulation of transcription.bHLH,Basic Helix-Loop-Helix family']",LOC_Os01g06640,-0.349584819092045,0.48753578029918,,1.56665381682155,6.93E-06,Up,2.21960017322722,2.21E-11,Up,2.93510750283122,1.54E-19,Up
Os01g0160100,['fermentation.PDC'],LOC_Os01g06660,0.25728396137781,0.840261679910227,,1.98848857255824,0.010432251559078,Up,2.13161207591883,0.004490184680969,Up,2.91479840913175,3.80E-05,Up
Os01g0160800,['not assigned.unknown'],LOC_Os01g06740,2.15375915112292,0.224253084189227,,3.01526909219974,0.063588318746001,,5.52078637030706,0.000166501409401,Up,7.41212635709755,1.70E-07,Up
Os01g0161300,['stress.biotic.PR-proteins'],LOC_Os01g06790,-0.642951204341137,0.488783643717513,,-1.26912843383823,0.131253042448181,,-1.76770724882046,0.028409405867861,Down,-1.40489191247034,0.094351990205483,
Os01g0162200,['signalling.receptor kinases.leucine rich repeat XI'],LOC_Os01g06870,3.68530761475599,1.45E-05,Up,1.00904779443193,0.329489163217355,,-1.49820709094425,0.122766747295556,,-1.64059202602555,0.087047124533771,
Os01g0162300,['stress.biotic.PR-proteins'],LOC_Os01g06876,3.65560822922817,2.81E-05,Up,1.12544772329749,0.279240670402113,,-1.03292070813129,0.332562734490296,,-1.84266657448584,0.057578295791094,
Os01g0162400,['not assigned.unknown'],LOC_Os01g06882,4.66990997428567,7.93E-07,Up,1.57807431576217,0.160442957464581,,-0.565854121685266,0.704129662685859,,-2.10209564016503,0.159901103088841,
Os01g0162500,['stress.biotic.PR-proteins'],LOC_Os01g06890,1.2986514847124,0.164162072489614,,3.07220298197595,2.23E-05,Up,4.63158253666016,9.51E-12,Up,6.14855714576302,2.17E-20,Up
Os01g0162800,['stress.biotic.PR-proteins'],LOC_Os01g06900,0.291887103115131,0.787027024165268,,0.98886130161365,0.257746664145805,,1.14707503091417,0.167948642315988,,1.56519489243707,0.04459992862104,Up
Os01g0164400,['RNA.regulation of transcription.unclassified'],LOC_Os01g07070,0.1548510187295,0.65526372992882,,0.423077170929549,0.134194285364892,,0.582724695484619,0.025250035102254,,0.660136042316144,0.009785703430131,
Os01g0164600,['misc.acid and other phosphatases'],LOC_Os01g07090,-0.851989955827986,0.066439306219949,,-1.95767319249861,1.27E-06,Down,-2.23580576880936,1.81E-08,Down,-2.51811173503626,1.96E-10,Down
Os01g0164800,NA,LOC_Os01g07110,2.60213614880938,0.000112311620145,Up,2.43540161203616,0.000215701439665,Up,1.97083810823822,0.003474663214937,Up,2.81519098780271,9.78E-06,Up
Os01g0164900,['not assigned.unknown'],LOC_Os01g07110,2.8322889052627,0.001901638090012,Up,2.28295485401384,0.012740681549171,Up,1.99111328383491,0.032274381345045,Up,2.7352187931182,0.001742789003087,Up
Os01g0165000,"['RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os01g07120,3.29180959602082,2.59E-30,Up,3.42100135257232,3.70E-33,Up,3.52955019383942,1.16E-35,Up,4.06808971898083,1.48E-47,Up
Os01g0165200,['cell.cell death'],LOC_Os01g07140,1.55389925066423,0.000538007966493,Up,1.23271036608534,0.006121367660683,Up,0.678119579060523,0.17395506086976,,0.834216076676295,0.080880128549469,
