id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
54,Os02g0194100,,"Citrate cycle (TCA cycle), Glyoxylate and dicarboxylate metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids",89.0094945728661,1741,Turquoise,83.9907683861996,Similar to Citrate synthase (EC 4.1.3.7).,"Biological Process: tricarboxylic acid cycle (GO:0006099), Biological Process: cellular carbohydrate metabolic process (GO:0044262), Molecular Function: citrate (Si)-synthase activity (GO:0004108), Molecular Function: transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer (GO:0046912)",['TCA / org. transformation.TCA.CS'],LOC_Os02g10070,0.210107299285607,0.724527775447172,,0.110040804936953,0.819423761132189,,0.805564057986578,0.004662513153465,,1.61899126390138,8.24E-10,Up,2.38863597540948,1.58E-20,Up
55,Os08g0109300,,"Purine metabolism, Thiamine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",35.3394779155047,4536,Purple,20.0204233904651,"Homolog of Arabidopsis ADENOSINE MONOPHOSPHATE KINASE 2 (AMK2), A member of adenylate kinase (AK) family","Biological Process: nucleobase-containing compound metabolic process (GO:0006139), Molecular Function: adenylate kinase activity (GO:0004017), Molecular Function: ATP binding (GO:0005524), Molecular Function: phosphotransferase activity, phosphate group as acceptor (GO:0016776), Molecular Function: nucleobase-containing compound kinase activity (GO:0019205)",['nucleotide metabolism.phosphotransfer and pyrophosphatases.adenylate kinase'],LOC_Os08g01770,-1.16071816952557,1.78E-06,Down,-1.0350562973207,8.47E-06,Down,-0.331308468257258,0.196846321611041,,-0.496558702006357,0.035587422156665,,-0.168692342097133,0.516169875719738,
56,Os03g0323100,,,68.3858286150244,2486,Blue,52.0557483258031,Conserved hypothetical protein.,,,None,-0.247074866672537,0.787590182593685,,-1.33897251847903,0.002357239720676,Down,-2.7838736213006,3.12E-11,Down,-2.73393403785484,1.39E-10,Down,-3.27534944606417,4.38E-14,Down
57,Os06g0570100,,"Diterpenoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",13.2268854173255,7897,Pink,8.29677809110119,Ent-kaurene oxidase (EC 1.14.13.78) (AtKO1) (Cytochrome P450 701A3).,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)",['misc.cytochrome P450'],LOC_Os06g37364,-0.281017640778121,0.503931343667232,,-1.21923170643875,5.41E-07,Down,-1.92813191941839,9.58E-17,Down,-1.90667791420821,3.07E-16,Down,-2.60729045250578,5.32E-28,Down
58,Os02g0448400,,,81.490235191543,1997,Blue,63.7454361545917,Similar to Synaptotagmin C.,Molecular Function: protein binding (GO:0005515),['signalling.calcium'],LOC_Os02g25060,0.255393422142813,0.833802561609736,,-0.76986489766889,0.248648788733044,,-1.52484506977562,0.005982386652273,Down,-1.80562848855959,0.001366997849737,Down,-2.37563210522707,2.56E-05,Down
59,Os04g0385600,,,4.61659808201344,10556,Yellow,2.98858266337453,Tetratricopeptide-like helical domain containing protein.,"Molecular Function: binding (GO:0005488), Molecular Function: zinc ion binding (GO:0008270)",['RNA.regulation of transcription.unclassified'],LOC_Os04g31610,3.40950074968669,0.00497150876825,Up,3.79418444805389,0.000316851715553,Up,3.02815029451778,0.003444434638864,Up,2.27920911191226,0.034003714686094,Up,2.85335982367382,0.004850917349794,Up
60,Os12g0103000,,,74.4025958627139,2250,Black,18.6853577686247,EF-Hand type domain containing protein.,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: mitochondrial inner membrane (GO:0005743), Molecular Function: binding (GO:0005488), Molecular Function: calcium ion binding (GO:0005509)",['transport.metabolite transporters at the mitochondrial membrane'],LOC_Os12g01240,-0.53621182390587,0.267810856784408,,-1.14730244775998,0.000539523067572,Down,-1.53004358188091,7.07E-07,Down,-2.28257424565356,2.17E-13,Down,-2.13949241127628,3.03E-12,Down
61,Os12g0163300,,,24.9596541573028,5780,Turquoise,23.5130884362461,Armadillo-like helical domain containing protein.,Molecular Function: binding (GO:0005488),['not assigned.unknown'],LOC_Os12g06620,-0.401504983961789,0.38148550838783,,0.122164305349757,0.785081468972421,,0.658590609444902,0.016171890454334,,1.18058701666491,2.87E-06,Up,1.15837722836646,3.68E-06,Up
62,Os02g0756100,,,0.437856937259904,13327,Grey,0.012763166443664,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os02g51950,-0.260385649632724,0.878679800930508,,-0.666245748718519,0.486016271357389,,-1.83199698405876,0.012963314379857,Down,-2.69373300846881,0.00055910474747,Down,-2.2443717019304,0.002055572897221,Down
63,Os06g0129100,,,20.0381012025271,6535,Pink,9.8498490455785,Short-chain dehydrogenase/reductase SDR family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity (GO:0016491)",['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os06g03830,-0.195211147772656,0.885018807672413,,-0.066187704643606,0.947265242730517,,-1.55865916293779,0.007015616882793,Down,-2.67046494383679,1.83E-05,Down,-2.97908818339454,1.28E-06,Down
64,Os01g0172600,,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",20.338132563453,6490,Blue,14.6647488315845,Similar to electron carrier/ heme binding / peroxidase.,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",['misc.peroxidases'],LOC_Os01g07770,-0.446703296602112,0.771831064889677,,-1.45858353380076,0.082580783171863,,-1.96972224701345,0.008798537467196,Down,-1.84083212401508,0.014924989211912,Down,-3.09031872414643,9.42E-05,Down
65,Os12g0622850,,,5.6199207480501,10150,Tan,3.05765849621368,Hypothetical gene.,,,None,-0.543810663259405,0.669255490609946,,-1.56580929688053,0.035306629380157,Down,-2.02611753432874,0.002689262491993,Down,-1.99439730844408,0.003307668902662,Down,-2.56728116487447,0.000150444360465,Down
66,Os05g0525900,C3H,,16.8410907439543,7121,Red,11.3568346567707,Similar to Zing finger transcription factor PEI1.,"Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",['RNA.regulation of transcription.C3H zinc finger family'],LOC_Os05g45020,2.36390466906487,7.09E-06,Up,3.0195539749006,3.31E-10,Up,2.82291981591653,1.63E-09,Up,2.89856527048716,4.04E-10,Up,2.10015366754272,8.10E-06,Up
67,Os03g0289400,,,39.3804899255087,4167,Blue,31.8750520258765,Rhodanese-like domain containing protein.,,['misc.rhodanese'],LOC_Os03g18020,-0.657259904153535,0.229459951035301,,-1.32811465656849,0.00055138188697,Down,-2.20450252767022,1.06E-09,Down,-2.61838453192695,2.31E-12,Down,-2.95486134714129,2.94E-15,Down
68,Os11g0602800,,,29.0956119257977,5220,Turquoise,23.5782744417799,"Galactose oxidase/kelch, beta-propeller domain containing protein.",Molecular Function: protein binding (GO:0005515),['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os11g38980,0.079985663282675,0.921936389954068,,-0.010294852548304,0.984583616955695,,0.448211618567419,0.182147564332856,,1.04031449362931,0.000382051620709,Up,1.48102282802508,1.38E-07,Up
69,Os10g0547900,,Metabolic pathways,56.9870612402496,3006,Turquoise,38.0426832713703,Similar to Short-chain dehydrogenase Tic32.,"Biological Process: metabolic process (GO:0008152), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity (GO:0016491)",['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os10g40020,-0.844687116224464,0.074390375842232,,-0.268390864956084,0.581168388100215,,1.04571972078985,0.000824169648247,Up,1.99886800016836,4.89E-12,Up,2.33157095811908,2.49E-16,Up
70,Os02g0245100,,Peroxisome,74.392665941483,2251,Turquoise,69.6791188797249,"Similar to Peroxisomal targeting signal type 2 receptor., Conserved hypothetical protein.","Molecular Function: protein binding (GO:0005515),",['protein.targeting.peroxisomes'],LOC_Os02g14790,0.38068552848191,0.544625896095502,,0.695446261155708,0.080979352743531,,1.12139793236144,0.000875735888294,Up,1.01063079820113,0.00278065139036,Up,1.0008425772219,0.002612631882024,Up
71,Os03g0285300,,,5.66861631123251,10128,Blue,4.46789767977561,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os03g17680,-0.489749353517743,0.51411164230328,,-0.756302560326707,0.137726068283713,,-1.55167351461423,0.000334265364955,Down,-1.85807519880338,2.28E-05,Down,-1.99745829289205,3.59E-06,Down
72,Os01g0222500,,"Oxidative phosphorylation, Metabolic pathways, Phagosome",0.530978457432886,13214,Grey,0.093777316798767,Similar to Vacuolar ATP synthase subunit E (EC 3.6.3.14) (V-ATPase E subunit) (Vacuolar proton pump E subunit).,"Biological Process: ATP hydrolysis coupled proton transport (GO:0015991), Cellular Component: proton-transporting two-sector ATPase complex, catalytic domain (GO:0033178), Molecular Function: proton-transporting ATPase activity, rotational mechanism (GO:0046961)",['transport.p- and v-ATPases.H+-transporting two-sector ATPase'],LOC_Os01g12260,-0.998551697414154,0.280518518873066,,-1.15943794682242,0.099232270949872,,-2.31673047625921,0.000189337027334,Down,-2.04216906125064,0.001011110896214,Down,-2.75101966336742,1.17E-05,Down
73,Os05g0367100,,,49.4033080406031,3428,Brown,47.9021420076716,Ribosome biogenesis protein Nop16 domain containing protein.,,['not assigned.unknown'],LOC_Os05g30420,-1.17458505170941,0.126425073565914,,0.249481577015302,0.758208913275268,,0.306991083075835,0.629865063031642,,1.12258043188638,0.024643942799832,Up,1.50244814447218,0.001462109766306,Up
74,Os08g0203600,,,35.4409590036683,4528,Pink,27.1939502104495,"Hypothetical conserved gene., Similar to SHR5-receptor-like kinase (Fragment).",", Molecular Function: protein binding (GO:0005515), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)","['signalling.receptor kinases.leucine rich repeat VIII-2', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os08g10320,0.160692941896089,0.843757214041593,,-0.251372708943568,0.624511810597884,,-2.22299814711439,1.76E-11,Down,-2.89213589156227,1.53E-18,Down,-3.47573082621275,7.79E-26,Down
75,Os05g0449100,,,13.5512059399403,7819,Yellow,9.37214338908006,Hypothetical protein.,,,None,-0.339512159115418,,,0.319599014925088,0.845189519435937,,-2.00563472134318,0.072357211864116,,-2.96133002161818,0.015993828399049,Down,-4.5592365363339,0.00162205088797,Down
76,Os07g0412100,,"Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",73.2057114559919,2296,Green,45.0785486847765,"Similar to Granule-bound starch synthase Ib, chloroplast precursor (EC 2.4.1.21) (Fragment)., Granule-bound starch synthase 2, Starch biosynthesis","Biological Process: biosynthetic process (GO:0009058), Biological Process: glucan biosynthetic process (GO:0009250), Molecular Function: starch synthase activity (GO:0009011)",['major CHO metabolism.synthesis.starch.starch synthase'],LOC_Os07g22930,-0.682518761109817,0.25909049951484,,-0.719949630847175,0.127572177305688,,-1.25639490862329,0.001599972612171,Down,-2.99767102847598,1.54E-15,Down,-2.25024085092194,1.98E-09,Down
77,Os04g0459800,,,15.1032254003975,7497,Brown,11.4971997597115,"Similar to H0219H12.4 protein., DEAD-like helicase, N-terminal domain containing protein.","Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: helicase activity (GO:0004386), Molecular Function: ATP binding (GO:0005524), Molecular Function: hydrolase activity, acting on acid anhydrides (GO:0016817)",['RNA.transcription'],LOC_Os04g38630,0.269860895477926,0.700493078355662,,0.549878575206674,0.1748530726358,,0.705347826596389,0.041329729543835,,1.04891327310991,0.001136676800647,Up,1.38914391188407,6.49E-06,Up
78,Os05g0134400,,,5.44823772663455,10217,Magenta,3.89104310040313,"Haem peroxidase, plant/fungal/bacterial family protein., Similar to peroxidase 1.","Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",['misc.peroxidases'],LOC_Os05g04380,0.613280034077373,0.153615386904129,,0.167996557390394,0.724897182103483,,-0.95334788283085,0.001706058555366,,-1.01377276937422,0.000657798274036,Down,-1.64630978818505,8.73E-09,Down
79,Os02g0702400,,,0.328672753116224,13442,Grey,0.049979986913155,Pectinacetylesterase family protein.,,['cell wall.pectin*esterases.acetyl esterase'],LOC_Os02g47400,-0.091595600457003,0.956967597233933,,-0.998456061458758,0.159721330084014,,-2.16367553457348,0.000455279702488,Down,-2.02930475391804,0.001125072286002,Down,-1.67961094767072,0.004913638088224,Down
80,Os07g0598200,,,4.21042895093382,10717,Grey,0.718533074818291,Similar to Circadian clock coupling factor ZGT.,,['not assigned.unknown'],LOC_Os07g40710,-0.144108441753057,0.757021326946594,,-1.33848062552477,3.90E-10,Down,-1.741047372391,2.86E-17,Down,-1.7692891129801,1.46E-17,Down,-2.27284874868949,1.87E-27,Down
81,Os11g0592800,,,83.0784286968988,1932,Black,15.2333401072457,Similar to CDK5RAP1-like protein.,"Biological Process: tRNA modification (GO:0006400), Biological Process: RNA modification (GO:0009451), Biological Process: macromolecule modification (GO:0043412), Cellular Component: cellular_component (GO:0005575), Cellular Component: cytoplasm (GO:0005737), Molecular Function: catalytic activity (GO:0003824), Molecular Function: transferase activity (GO:0016740), Molecular Function: iron-sulfur cluster binding (GO:0051536), Molecular Function: 4 iron, 4 sulfur cluster binding (GO:0051539)","['metal handling.binding, chelation and storage']",LOC_Os11g38030,-0.213553857580743,0.678842642002066,,-0.759673010328219,0.006123190785474,,-1.49372607258272,1.44E-09,Down,-1.42129409517592,8.05E-09,Down,-1.62752861923882,2.59E-11,Down
82,Os03g0386000,,,24.4607460785309,5850,Salmon,12.3260934044398,"Similar to Salt-responsive WD40 protein 5., WD40 subfamily protein, Salt stress",", Molecular Function: protein binding (GO:0005515)",['development.unspecified'],LOC_Os03g26870,0.907050029334954,0.027781547842849,,0.358988476036624,0.420158472695204,,-1.04089474486563,0.001987176985238,Down,-1.52586717646336,3.43E-06,Down,-3.08523150571137,3.43E-19,Down
83,Os01g0113500,,,40.0320838700231,4117,Blue,29.1675613078205,Similar to Receptor-like kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,None,-0.212273690521159,0.878363424041398,,-1.11795319597567,0.094003330733032,,-2.13575708316666,0.000324116169788,Down,-2.93950693277415,6.98E-06,Down,0.428664084195092,0.479964939055518,
84,Os12g0567700,,Ribosome,106.924842977209,1241,Brown,105.421838205543,Similar to 60S ribosomal protein L2 (Fragment).,"Biological Process: translation (GO:0006412), Cellular Component: intracellular (GO:0005622), Cellular Component: ribosome (GO:0005840), Molecular Function: structural constituent of ribosome (GO:0003735)",['protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L8'],LOC_Os12g38000,0.40436172394495,0.314188709587407,,0.421797797317282,0.175329211409579,,0.847462417609026,0.000823631323735,,1.21172453838921,5.50E-07,Up,1.44854965184988,1.05E-09,Up
85,Os02g0653000,,,33.6585091601275,4704,Magenta,10.9777124559648,Non-protein coding transcript.,,,None,1.15956020589131,0.058768207809338,,0.396504585208701,0.560233146691847,,-1.26777725884272,0.012109275138025,Down,-1.69703078148338,0.000734524500125,Down,-6.87361372229785,2.34E-09,Down
