id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr
54,Os05g0525900,Similar to Zing finger transcription factor PEI1.,"Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",C3H37,,C3H,16.8410907439543,7121,Red,11.3568346567707,['RNA.regulation of transcription.C3H zinc finger family'],LOC_Os05g45020,1.13730945363831,0.116625662299346,,4.09791909323234,9.19E-13,Up,4.3375855805183,2.17E-14,Up,4.07506938591264,7.77E-13,Up
55,Os11g0602800,"Galactose oxidase/kelch, beta-propeller domain containing protein.",Molecular Function: protein binding (GO:0005515),,,,29.0956119257977,5220,Turquoise,23.5782744417799,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os11g38980,0.135264322215042,0.787274330304801,,0.381988268548922,0.369360281997773,,0.752851109957204,0.040262962971141,,1.29735748271949,0.000118630803384,Up
56,Os08g0562300,"Zinc finger, C2H2-type domain containing protein.","Cellular Component: intracellular (GO:0005622), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",ZOS8-14,,C2H2,27.2782917083028,5456,Pink,12.8221619106001,['RNA.regulation of transcription.C2H2 zinc finger family'],LOC_Os08g44830,-0.612340805267986,0.71589391357187,,-1.8687036309924,0.211326601208691,,-1.75638490986835,0.226077549556157,,-2.47236410299576,0.103774784674829,
57,Os06g0710401,Non-protein coding transcript.,,,,,0.675754789796136,13062,Grey,0.150988906405633,,None,1.23042504723144,0.568287207986588,,0.845883771076797,0.71392596728131,,1.8792631068644,0.323188241497843,,1.83879723259902,0.331462774638281,
58,Os05g0160300,Bifunctional inhibitor/plant lipid transfer protein/seed storage domain containing protein.,Biological Process: lipid transport (GO:0006869),OsLTPd8,,,2.79578321647491,11486,Turquoise,1.23233518218726,['misc.protease inhibitor/seed storage/lipid transfer protein (LTP) family protein'],LOC_Os05g06780,-1.12631722719927,0.192474838735081,,0.006510751925293,0.995644095581578,,0.683652057523727,0.454241583495186,,0.8108028115212,0.348252146611441,
59,Os09g0111800,"Nucleotide-binding, alpha-beta plait domain containing protein.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)",,,,9.01315352890192,9029,Green,5.40690435262378,['not assigned.unknown'],LOC_Os09g02400,-0.233007449975608,0.574062578911966,,-0.636964321312021,0.063038814115773,,-0.490955825710899,0.16499512498569,,-0.437472545919819,0.223008339700125,
60,Os10g0567000,"Camphor resistance CrcB protein family protein., Hypothetical gene.","Cellular Component: membrane (GO:0016020),",OsFEX,,,7.37534459706628,9533,Green,5.23849644568136,['not assigned.unknown'],LOC_Os10g41749,-0.876808612265414,0.034206702774379,,-0.994257705784926,0.011141604965135,,-1.06907236866944,0.005297847659243,Down,-1.17826048985967,0.001810702379444,Down
61,Os08g0203600,"Hypothetical conserved gene., Similar to SHR5-receptor-like kinase (Fragment).",", Molecular Function: protein binding (GO:0005515), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,35.4409590036683,4528,Pink,27.1939502104495,"['signalling.receptor kinases.leucine rich repeat VIII-2', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os08g10320,-0.946245935954666,0.015758430223523,,-0.877254960547129,0.022034964400677,,-1.8702586325299,7.87E-08,Down,-2.13397756122282,6.79E-10,Down
62,Os07g0412100,"Similar to Granule-bound starch synthase Ib, chloroplast precursor (EC 2.4.1.21) (Fragment)., Granule-bound starch synthase 2, Starch biosynthesis","Biological Process: biosynthetic process (GO:0009058), Biological Process: glucan biosynthetic process (GO:0009250), Molecular Function: starch synthase activity (GO:0009011)","GBSSII, Granule-bound starch synthase Ib, Granule-bound starch synthase II","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,73.2057114559919,2296,Green,45.0785486847765,['major CHO metabolism.synthesis.starch.starch synthase'],LOC_Os07g22930,-0.502690111301405,0.62042771448034,,-3.49032546775959,1.96E-06,Down,-5.48317112082537,1.08E-14,Down,-6.79945308293342,1.02E-21,Down
63,Os07g0598200,Similar to Circadian clock coupling factor ZGT.,,,,,4.21042895093382,10717,Grey,0.718533074818291,['not assigned.unknown'],LOC_Os07g40710,0.376758134502484,0.215068447588522,,0.04213518847602,0.916511890354559,,0.069016030793844,0.85994547830444,,-0.05081411207864,0.900292732054238,
64,Os11g0592800,Similar to CDK5RAP1-like protein.,"Biological Process: tRNA modification (GO:0006400), Biological Process: RNA modification (GO:0009451), Biological Process: macromolecule modification (GO:0043412), Cellular Component: cellular_component (GO:0005575), Cellular Component: cytoplasm (GO:0005737), Molecular Function: catalytic activity (GO:0003824), Molecular Function: transferase activity (GO:0016740), Molecular Function: iron-sulfur cluster binding (GO:0051536), Molecular Function: 4 iron, 4 sulfur cluster binding (GO:0051539)",,,,83.0784286968988,1932,Black,15.2333401072457,"['metal handling.binding, chelation and storage']",LOC_Os11g38030,-1.63510159867928,3.19E-07,Down,-1.42917571959945,5.02E-06,Down,-1.71967367305912,2.04E-08,Down,-1.81011614547036,3.91E-09,Down
65,Os08g0331800,Conserved hypothetical protein.,,,,,1.41865787226608,12365,Grey,0.07911087214881,['not assigned.unknown'],LOC_Os08g24300,0.533528244923915,0.58590175443357,,0.307946823002381,0.771617486091503,,0.135014158137407,0.90550984189403,,0.112970502045401,0.923860766605826,
66,Os01g0113500,Similar to Receptor-like kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,40.0320838700231,4117,Blue,29.1675613078205,,None,-1.70061320490374,0.000621068642967,Down,-3.7357082548645,7.90E-11,Down,-4.52284678286959,4.85E-13,Down,-4.33629136242885,9.05E-11,Down
67,Os01g0290700,Similar to CjMDR1.,"Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887)",OsABCB1,,,0.570118269307422,13165,Grey,0.06984602575062,['transport.ABC transporters and multidrug resistance systems'],LOC_Os01g18670,0.943623528520756,0.172463298711103,,0.415723418669551,0.604627647895837,,0.781596221708746,0.253379183851227,,0.974156408391334,0.136163223125028,
68,Os02g0653000,Non-protein coding transcript.,,,,,33.6585091601275,4704,Magenta,10.9777124559648,,None,-1.31739550121048,0.316259814497,,-3.95313921650517,0.00307519972612,Down,-6.09183109310606,0.000524244623014,Down,-4.1383200488122,0.002985089623336,Down
69,Os10g0520900,Hypothetical conserved gene.,Molecular Function: binding (GO:0005488),,,,30.6627068204928,5037,Blue,25.6828632371198,['not assigned.unknown'],LOC_Os10g37650,-1.61965583090822,0.038919791789591,Down,-1.97429380996058,0.008147535737325,Down,-2.34728383751134,0.001386244674425,Down,-2.46586037311879,0.001895559288999,Down
70,Os01g0793300,Di-copper centre-containing domain containing protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: oxidoreductase activity (GO:0016491)",,"Tyrosine metabolism, Isoquinoline alkaloid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,27.1801596572006,5466,Green,14.8643213762956,['not assigned.unknown'],LOC_Os01g58100,0.416244223774569,0.623001727576634,,-1.62973029752686,0.013978947147753,Down,-2.17560330634201,0.000582300902032,Down,-3.73688585108087,1.93E-09,Down
71,Os08g0365900,"Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p domain containing protein., Similar to NOL1/NOP2/sun family protein.","Molecular Function: RNA binding (GO:0003723), Molecular Function: methyltransferase activity (GO:0008168)",,,,47.6211445937407,3543,Brown,43.6815910936012,['not assigned.unknown'],LOC_Os08g27824,-0.904369992040143,0.058753432248664,,0.59656651414902,0.17007112121132,,0.426688203463977,0.35325242180496,,0.61484506588128,0.149156131147083,
72,Os05g0113000,"Amino acid-binding ACT domain containing protein., Similar to Amino acid binding protein.","Biological Process: metabolic process (GO:0008152), Molecular Function: amino acid binding (GO:0016597),",,,,27.2661380228073,5457,Green,12.3180294253664,['not assigned.unknown'],LOC_Os05g02220,-0.44796606501362,0.09619081551826,,-1.38689617223807,1.09E-09,Down,-1.539987828489,6.59E-12,Down,-1.59417570750377,1.20E-12,Down
73,Os08g0434100,Similar to S-like ribonuclease (RNase PD2) (Fragment).,"Molecular Function: RNA binding (GO:0003723), Molecular Function: ribonuclease T2 activity (GO:0033897)",OsRNS3,,,48.3798261700617,3492,Salmon,10.5885440689184,['RNA.processing.ribonucleases'],LOC_Os08g33710,3.63644495899731,1.15E-12,Up,3.6019263663047,9.76E-13,Up,3.54700875476537,1.62E-12,Up,3.60813185701889,5.36E-13,Up
74,Os05g0571000,"WD40 repeat-like domain containing protein., Similar to SPA1 (SUPPRESSOR OF PHYA-105 1); protein binding / signal transducer.","Molecular Function: protein binding (GO:0005515), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",OsSPA1,Circadian rhythm - plant,,95.6987991277997,1549,Green,33.9016291748244,['signalling.light'],LOC_Os05g49590,-0.642762606687763,0.014972138859728,,-1.43928920657141,8.58E-10,Down,-1.67008621969409,4.84E-13,Down,-1.79577045227253,7.04E-15,Down
75,Os04g0591000,"Nucleotide-binding, alpha-beta plait domain containing protein.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)",,,,201.528213240568,115,Blue,169.019895278399,['RNA.RNA binding'],LOC_Os04g50110,-0.839233183111634,0.012563398453659,,-2.07549439983762,6.32E-12,Down,-2.90517373928577,6.32E-22,Down,-3.39556576876927,2.60E-27,Down
76,Os05g0452500,Conserved hypothetical protein.,,,,,62.1744125892998,2741,Tan,15.9092125966388,,None,-1.49193070649216,6.20E-06,Down,-2.21474576455103,3.63E-12,Down,-2.57006101733298,4.69E-16,Down,-2.2004657299595,4.46E-12,Down
77,Os03g0685300,Glutamine amidotransferase class-I domain containing protein.,,,,,16.6676742231875,7160,Green,8.6145957485117,['nucleotide metabolism.synthesis.unspecified'],LOC_Os03g48060,-0.688615404328656,0.287830751997364,,-1.45493033308761,0.009556997178555,Down,-2.55654269408881,2.24E-06,Down,-2.35956458074721,1.62E-05,Down
78,Os04g0655100,Non-protein coding transcript.,,,,,36.6965895890105,4401,Turquoise,33.2215847643434,['not assigned.unknown'],LOC_Os04g56100,2.34206414212408,0.009301524004684,Up,2.63470192065903,0.001841683877275,Up,2.57887585785009,0.002076746328895,Up,2.42671680803164,0.00424363635798,Up
79,Os05g0542800,"Pectin lyase fold/virulence factor domain containing protein., Similar to polygalacturonase.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: polygalacturonase activity (GO:0004650)",,"Pentose and glucuronate interconversions, Metabolic pathways",,43.7938841941253,3806,Turquoise,31.8150549246866,['cell wall.degradation.pectate lyases and polygalacturonases'],LOC_Os05g46510,2.75029492987541,3.77E-08,Up,4.7069278906362,8.30E-24,Up,4.6296691768032,2.58E-23,Up,4.55605369444054,1.08E-22,Up
80,Os11g0708100,Similar to Laccase-22.,"Biological Process: lignin catabolic process (GO:0046274), Biological Process: oxidation-reduction process (GO:0055114), Cellular Component: apoplast (GO:0048046), Molecular Function: copper ion binding (GO:0005507), Molecular Function: laccase activity (GO:0008471), Molecular Function: oxidoreductase activity (GO:0016491)",OsLAC26,,,5.69399771014658,10114,Magenta,2.74503358279328,['secondary metabolism.simple phenols'],LOC_Os11g48060,-0.943981271866833,0.405721216666405,,-2.09034250056205,0.042624531973854,Down,-1.75522246369788,0.08049707309508,,-0.835240603964238,0.446837879752263,
81,Os10g0522500,"Conserved hypothetical protein., Similar to predicted protein.",,,,,51.907754182662,3272,Blue,37.4787423120072,['not assigned.unknown'],LOC_Os10g37840,-0.805996347722896,0.12603738670449,,-1.0036665268393,0.040904406270705,Down,-1.68414819768514,0.000277464705957,Down,-1.53056309249968,0.00122390913678,Down
82,Os12g0133201,Hypothetical protein.,,,,,8.42264024252576,9198,Purple,4.87879720294359,,None,1.03920215145429,0.154515949415772,,-1.52976530285415,0.051405825823986,,-1.47873099907069,0.050316296212842,,-0.957229760263488,0.231973625090122,
83,Os10g0555900,"Similar to Beta-expansin., Beta-expansin precursor.","Biological Process: sexual reproduction (GO:0019953), Cellular Component: extracellular region (GO:0005576)",OsEXPB3,,,56.6225905301762,3024,Tan,9.15212605095421,['cell wall.modification'],LOC_Os10g40720,-1.840696886699,0.313585931624981,,-5.23512674252715,0.000604827083258,Down,-6.54357793852944,1.52E-05,Down,-4.36609753447627,0.004222227425052,Down
84,Os01g0128800,Similar to plant synaptotagmin.,,OsNTMC2T3,,,4.19126912858918,10727,Purple,2.21621373179111,['not assigned.unknown'],LOC_Os01g03820,-0.754417459613557,0.033306335933661,,-0.873647590391608,0.008943026748953,,-0.294007891493815,0.468197680459589,,0.039514548748501,0.93875329912641,
85,Os09g0562600,"Wall-associated kinase, Positive regulation of rice blast resistance","Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: calcium ion binding (GO:0005509), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: polysaccharide binding (GO:0030247)","WAK92, OsWAK92, OsDEES1-L4",,,33.0875805561837,4758,Yellow,25.1648165736833,['signalling.receptor kinases.misc'],LOC_Os09g38910,1.36811705290465,0.015246992809095,Up,1.96227163981788,8.41E-05,Up,1.47940364841393,0.004325497625292,Up,1.80199808618755,0.000340955515747,Up
86,Os07g0630800,Similar to Nodule-enhanced malate dehydrogenase.,"Biological Process: carbohydrate metabolic process (GO:0005975), Biological Process: malate metabolic process (GO:0006108), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: catalytic activity (GO:0003824), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: malate dehydrogenase activity (GO:0016615), Molecular Function: oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616), Molecular Function: L-malate dehydrogenase activity (GO:0030060)",,"Citrate cycle (TCA cycle), Cysteine and methionine metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Carbon fixation in photosynthetic organisms, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",,92.2431232600526,1638,Green,36.2249483417601,"['gluconeogenesis.Malate DH', 'TCA / org. transformation.TCA.malate DH']",LOC_Os07g43700,-1.3370343823385,0.024831094708714,Down,-1.67393971019682,0.002677208151059,Down,-2.89184474436731,4.06E-08,Down,-5.27742895577306,6.99E-21,Down
87,Os02g0725300,"Cellulose synthase family protein., Similar to cDNA clone:J033042D19, full insert sequence.","Biological Process: cellulose biosynthetic process (GO:0030244), Cellular Component: membrane (GO:0016020), Molecular Function: cellulose synthase (UDP-forming) activity (GO:0016760),",CSLE2,,,10.1955065869864,8662,Midnightblue,2.5344669035304,['cell wall.cellulose synthesis.cellulose synthase'],LOC_Os02g49332,0.286117972954086,0.376517355937905,,0.765656094962255,0.003381937264665,,1.0422081504905,2.58E-05,Up,1.12040965236719,5.05E-06,Up
