id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
46,Os01g0337500,Similar to H+-pyrophosphatase (Fragment).,"Biological Process: proton transport (GO:0015992), Cellular Component: membrane (GO:0016020), Molecular Function: inorganic diphosphatase activity (GO:0004427), Molecular Function: hydrogen-translocating pyrophosphatase activity (GO:0009678)",,,,0.625728445085879,13115,Brown,0.328749922939496,['transport.amino acids'],LOC_Os01g23580,2.04221123600216,1.83E-06,Up,1.26777203422992,0.010854124393336,Up,1.81337274901913,3.59E-05,Up,2.2031734048462,1.60E-07,Up,0.706977669821312,0.143000582828467,,-0.900778118064098,0.209060842501104,
47,Os11g0660000,Sodium/calcium exchanger membrane region domain containing protein.,"Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021)",OsMHX,,,33.1954515197944,4749,Blue,20.4369331438807,['transport.metal'],LOC_Os11g43860,-3.66685860177256,1.21E-18,Down,-4.15896296135543,3.31E-21,Down,-4.23362643931192,7.90E-23,Down,-3.69921212113862,4.65E-19,Down,-2.40361687780754,1.35E-11,Down,-2.19207989227529,1.14E-07,Down
48,Os04g0431700,"Exocyst-localized protein, Resistance to planthoppers, (Nipponbare: BPH-susceptible)",,Bph6,,,0.231995496766754,13541,Grey,0.018206816258465,['not assigned.unknown'],LOC_Os04g35210,-1.18986786870381,0.045717415984537,Down,-0.286842774029592,0.705227953402123,,0.063598022202815,0.936519368349457,,-1.16585116941938,0.054348301723802,,-1.44036625534203,0.003597942872825,Down,-1.28336554023661,0.039210737529486,Down
49,Os08g0109300,"Homolog of Arabidopsis ADENOSINE MONOPHOSPHATE KINASE 2 (AMK2), A member of adenylate kinase (AK) family","Biological Process: nucleobase-containing compound metabolic process (GO:0006139), Molecular Function: adenylate kinase activity (GO:0004017), Molecular Function: ATP binding (GO:0005524), Molecular Function: phosphotransferase activity, phosphate group as acceptor (GO:0016776), Molecular Function: nucleobase-containing compound kinase activity (GO:0019205)","AK1, OsAK1","Purine metabolism, Thiamine metabolism, Metabolic pathways, Biosynthesis of secondary metabolites, Nucleotide metabolism, Biosynthesis of cofactors",,35.3394779155047,4536,Purple,20.0204233904651,['nucleotide metabolism.phosphotransfer and pyrophosphatases.adenylate kinase'],LOC_Os08g01770,-2.00916011230899,1.18E-10,Down,-4.7599133999031,3.89E-51,Down,-4.64773223423714,2.49E-50,Down,-4.42131409084022,1.03E-46,Down,-3.33308070999049,3.64E-35,Down,-3.22503043333225,1.01E-25,Down
50,Os03g0265100,"Glycosyltransferase, Leaf senescence",,"PLS2, OsSQD2.3","Glycerolipid metabolism, Metabolic pathways",,4.58126481776331,10573,Purple,1.83781673523385,['lipid metabolism.glycolipid synthesis.sulfolipid synthase'],LOC_Os03g15840,-1.18584705267971,0.001418217298866,Down,-0.839215182451656,0.033435058502455,,-0.442327545942216,0.290077196098935,,-1.06849959627233,0.004427809617852,Down,-1.40920657033735,6.44E-06,Down,-1.10103002553329,0.004124588052678,Down
51,Os03g0323100,Conserved hypothetical protein.,,,,,68.3858286150244,2486,Blue,52.0557483258031,,None,0.067914714127421,0.884819613721444,,-0.916698808739635,0.015367305650621,,-1.27130848402344,0.000424798870671,Down,-3.12981895214877,1.20E-12,Down,-1.36298262658063,2.66E-06,Down,-1.45493442052295,5.13E-05,Down
52,Os06g0570100,Ent-kaurene oxidase (EC 1.14.13.78) (AtKO1) (Cytochrome P450 701A3).,"Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: iron ion binding (GO:0005506), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen (GO:0016705), Molecular Function: heme binding (GO:0020037)","D35, OsKOL2, CYP701A6, OsKO2","Diterpenoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,13.2268854173255,7897,Pink,8.29677809110119,['misc.cytochrome P450'],LOC_Os06g37364,1.01213352658044,0.000333871318514,Up,1.69546813880745,2.02E-10,Up,1.71329804856749,8.81E-11,Up,1.25307545803653,4.75E-06,Up,0.69317423175662,0.009542493921959,,0.483475721585941,0.159612430885125,
53,Os02g0448400,Similar to Synaptotagmin C.,Molecular Function: protein binding (GO:0005515),OsNTMC2T1.1,,,81.490235191543,1997,Blue,63.7454361545917,['signalling.calcium'],LOC_Os02g25060,-0.00467281476589,0.993688433056881,,-1.20041137804491,0.01665016542253,Down,-1.24847414534962,0.008499467588115,Down,-1.12953211244781,0.015956667326468,Down,-0.768879413514016,0.053625300993035,,-0.663459017572774,0.198166453391303,
54,Os05g0198200,Thioredoxin fold domain containing protein.,"Biological Process: cell redox homeostasis (GO:0045454), Molecular Function: electron carrier activity (GO:0009055), Molecular Function: protein disulfide oxidoreductase activity (GO:0015035)",GRX16,,,37.5582233715675,4329,Turquoise,26.5155454412614,['redox.glutaredoxins'],LOC_Os05g10930,-1.80871415954263,0.007889864269323,Down,-2.27132110763339,0.002774082492503,Down,-2.5559514983906,0.000538709312329,Down,-2.05538377760472,0.003201260751638,Down,-2.23452746233788,5.55E-05,Down,-2.00126195971542,0.004389483310755,Down
55,Os04g0385600,Tetratricopeptide-like helical domain containing protein.,"Molecular Function: binding (GO:0005488), Molecular Function: zinc ion binding (GO:0008270)",,,,4.61659808201344,10556,Yellow,2.98858266337453,['RNA.regulation of transcription.unclassified'],LOC_Os04g31610,5.12090248014364,8.28E-10,Up,3.27763323612663,0.00035188474361,Up,3.53657549728297,6.20E-05,Up,2.88035582110566,0.001974641306828,Up,3.42835669802358,3.69E-05,Up,2.46657898260539,0.013808325520246,Up
56,Os11g0546300,Patatin family protein.,"Biological Process: lipid metabolic process (GO:0006629), Biological Process: metabolic process (GO:0008152)",OspPLAV,,,40.6851751459712,4050,Purple,23.299937641185,['development.storage proteins'],LOC_Os11g34370,-1.0106687678559,0.002269504705682,Down,-2.31055875654088,1.98E-10,Down,-2.03487825354619,1.93E-09,Down,-1.78276283622633,6.94E-08,Down,-1.36866673321931,6.48E-07,Down,-1.0579478054466,0.001731353195595,Down
57,Os12g0103000,EF-Hand type domain containing protein.,"Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: mitochondrial inner membrane (GO:0005743), Molecular Function: binding (GO:0005488), Molecular Function: calcium ion binding (GO:0005509)",,,,74.4025958627139,2250,Black,18.6853577686247,['transport.metabolite transporters at the mitochondrial membrane'],LOC_Os12g01240,-0.699925309977132,0.000427463697487,,-0.932140805416826,4.41E-06,,-1.06626604327727,5.78E-08,Down,-1.02551788210351,1.51E-07,Down,-0.390468095876805,0.035989223833092,,-0.210393351840854,0.421796793950738,
58,Os02g0756100,Conserved hypothetical protein.,,,,,0.437856937259904,13327,Grey,0.012763166443664,['not assigned.unknown'],LOC_Os02g51950,-2.04969557486263,0.037151292063463,Down,0.021239560773343,0.985572576420958,,1.3262600072875,0.055465754058005,,1.50626526607965,0.025505194403347,Up,2.04603049206062,0.000290199798634,Up,1.63521703480415,0.016759369237534,Up
59,Os06g0129100,Short-chain dehydrogenase/reductase SDR family protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity (GO:0016491)",,,,20.0381012025271,6535,Pink,9.8498490455785,['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os06g03830,1.26361360215827,0.024338928542809,Up,1.15360425699937,0.046744143206708,Up,1.89940079112931,0.000324353821685,Up,2.10577468660123,5.99E-05,Up,1.07553347284165,0.042391008542799,Up,0.477594420579186,0.535461158150818,
60,Os01g0172600,Similar to electron carrier/ heme binding / peroxidase.,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,20.338132563453,6490,Blue,14.6647488315845,['misc.peroxidases'],LOC_Os01g07770,0.068780540003526,0.922621836674772,,-0.729866385777468,0.245889044216671,,-0.330148516203817,0.605693881877064,,-2.11750517794831,0.000579315962368,Down,-0.49917967732183,0.35168411219758,,-1.65037077319672,0.004734661689561,Down
61,Os05g0525900,Similar to Zing finger transcription factor PEI1.,"Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",C3H37,,C3H,16.8410907439543,7121,Red,11.3568346567707,['RNA.regulation of transcription.C3H zinc finger family'],LOC_Os05g45020,4.89005723789198,2.65E-46,Up,5.30010727332578,2.62E-54,Up,5.38888344254302,1.74E-56,Up,4.4200724711002,6.72E-38,Up,3.65728316050489,5.14E-30,Up,3.46243483661,1.67E-22,Up
62,Os11g0602800,"Galactose oxidase/kelch, beta-propeller domain containing protein.",Molecular Function: protein binding (GO:0005515),,,,29.0956119257977,5220,Turquoise,23.5782744417799,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os11g38980,0.118007241874121,0.799544132024064,,-1.1951623596961,0.00080705319129,Down,-1.16545075856443,0.000829846012661,Down,-1.37708841021743,6.94E-05,Down,-0.879945123801121,0.005249152740063,,-0.541284795274192,0.194129671412741,
63,Os08g0562300,"Zinc finger, C2H2-type domain containing protein.","Cellular Component: intracellular (GO:0005622), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",ZOS8-14,,C2H2,27.2782917083028,5456,Pink,12.8221619106001,['RNA.regulation of transcription.C2H2 zinc finger family'],LOC_Os08g44830,1.09902955633292,0.028494716185225,Up,2.1047196167919,2.44E-06,Up,2.2223199543923,2.33E-07,Up,2.5193607374978,1.60E-09,Up,1.45839060370887,0.000425651947633,Up,1.79909659910063,7.56E-05,Up
64,Os06g0710401,Non-protein coding transcript.,,,,,0.675754789796136,13062,Grey,0.150988906405633,,None,3.95681218557147,4.19E-05,Up,3.06067268863091,0.00340521603885,Up,2.42421094204207,0.026672030840363,Up,2.01308199729658,0.083568655592703,,1.48465822095386,0.201381737675207,,1.19759855392462,0.427680231066161,
65,Os05g0160300,Bifunctional inhibitor/plant lipid transfer protein/seed storage domain containing protein.,Biological Process: lipid transport (GO:0006869),OsLTPd8,,,2.79578321647491,11486,Turquoise,1.23233518218726,['misc.protease inhibitor/seed storage/lipid transfer protein (LTP) family protein'],LOC_Os05g06780,-1.40096435501304,0.031000241456034,Down,-2.46288322288864,0.000130313624781,Down,-1.79646734779571,0.004713393118383,Down,-2.19717650112034,0.000496136924266,Down,-1.95658996628564,0.000397578509729,Down,-2.83775020952078,8.78E-06,Down
66,Os03g0285300,Conserved hypothetical protein.,,,,,5.66861631123251,10128,Blue,4.46789767977561,['not assigned.unknown'],LOC_Os03g17680,0.480132619931184,0.550470873310801,,-0.284812714788465,0.760443865356929,,-0.214141927894165,0.814161461779433,,0.212171198963612,0.819093168060007,,-1.39739335220679,0.026446169761148,Down,-1.67362613422836,0.024750819953665,Down
67,Os09g0111800,"Nucleotide-binding, alpha-beta plait domain containing protein.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)",,,,9.01315352890192,9029,Green,5.40690435262378,['not assigned.unknown'],LOC_Os09g02400,-0.44266907462741,0.047568435159722,,-0.983096653846581,4.84E-06,,-1.08633614267025,1.95E-07,Down,-1.18211842414354,1.23E-08,Down,-0.547463570532191,0.003990272069701,,-0.518711531401378,0.023683354485788,
68,Os10g0567000,"Camphor resistance CrcB protein family protein., Hypothetical gene.","Cellular Component: membrane (GO:0016020),",OsFEX,,,7.37534459706628,9533,Green,5.23849644568136,['not assigned.unknown'],LOC_Os10g41749,-0.705668216124364,0.042781620014393,,-1.84941057601665,1.13E-08,Down,-1.81704643771999,1.25E-08,Down,-2.63855352745902,1.99E-16,Down,-1.12837988876692,0.000110992724585,Down,-1.58330689410909,1.24E-06,Down
69,Os08g0203600,"Hypothetical conserved gene., Similar to SHR5-receptor-like kinase (Fragment).",", Molecular Function: protein binding (GO:0005515), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,35.4409590036683,4528,Pink,27.1939502104495,"['signalling.receptor kinases.leucine rich repeat VIII-2', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os08g10320,2.12610935659792,1.88E-12,Up,2.56458982531259,6.85E-18,Up,2.23324996451996,7.44E-14,Up,1.67353998536396,4.54E-08,Up,1.5401347472721,2.49E-08,Up,0.415031714666263,0.320632274873525,
70,Os07g0412100,"Similar to Granule-bound starch synthase Ib, chloroplast precursor (EC 2.4.1.21) (Fragment)., Granule-bound starch synthase 2, Starch biosynthesis","Biological Process: biosynthetic process (GO:0009058), Biological Process: glucan biosynthetic process (GO:0009250), Molecular Function: starch synthase activity (GO:0009011)","GBSSII, Granule-bound starch synthase Ib, Granule-bound starch synthase II","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,73.2057114559919,2296,Green,45.0785486847765,['major CHO metabolism.synthesis.starch.starch synthase'],LOC_Os07g22930,-1.45083052153507,0.001347790777824,Down,-4.43434999931058,5.97E-26,Down,-5.60744165628133,3.76E-40,Down,-8.25497117320791,1.12E-66,Down,-3.24925345953279,4.70E-18,Down,-3.40765759804356,1.18E-15,Down
71,Os07g0598200,Similar to Circadian clock coupling factor ZGT.,,,,,4.21042895093382,10717,Grey,0.718533074818291,['not assigned.unknown'],LOC_Os07g40710,2.99301131000312,3.16E-67,Up,1.93611410590283,2.25E-27,Up,1.54395365275811,1.13E-17,Up,1.13237160037533,1.03E-09,Up,0.510725304056951,0.005327646235007,,0.694957293117049,0.00059525809275,
72,Os11g0592800,Similar to CDK5RAP1-like protein.,"Biological Process: tRNA modification (GO:0006400), Biological Process: RNA modification (GO:0009451), Biological Process: macromolecule modification (GO:0043412), Cellular Component: cellular_component (GO:0005575), Cellular Component: cytoplasm (GO:0005737), Molecular Function: catalytic activity (GO:0003824), Molecular Function: transferase activity (GO:0016740), Molecular Function: iron-sulfur cluster binding (GO:0051536), Molecular Function: 4 iron, 4 sulfur cluster binding (GO:0051539)",,,,83.0784286968988,1932,Black,15.2333401072457,"['metal handling.binding, chelation and storage']",LOC_Os11g38030,-1.29164915355177,6.63E-07,Down,-1.0298056170583,0.000112021409196,Down,-1.1735930170787,6.22E-06,Down,-0.677477440199497,0.013825880593385,,-0.288756781088903,0.330018238511023,,-0.410472071221913,0.202599199132034,
73,Os08g0331800,Conserved hypothetical protein.,,,,,1.41865787226608,12365,Grey,0.07911087214881,['not assigned.unknown'],LOC_Os08g24300,0.896931825497514,0.092366079557163,,-0.026280280448908,0.976615036485563,,1.22400608497291,0.014889426305935,Up,1.77891659982141,0.000131875948271,Up,1.11885543401812,0.013311157703581,Up,-0.005695543138209,0.995131465636867,
74,Os01g0113500,Similar to Receptor-like kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,40.0320838700231,4117,Blue,29.1675613078205,,None,-2.24972407983249,0.00100714184559,Down,-2.52429106009018,0.000493190899111,Down,-1.80349467465215,0.008559374566585,Down,-1.39479429423722,0.046174572954632,Down,-1.02170756524235,0.11542262650046,,-1.74178390249167,0.013935825488045,Down
75,Os01g0290700,Similar to CjMDR1.,"Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887)",OsABCB1,,,0.570118269307422,13165,Grey,0.06984602575062,['transport.ABC transporters and multidrug resistance systems'],LOC_Os01g18670,1.09358480214982,0.037038584051821,Up,0.949317259378899,0.096179456355262,,1.72694877595031,0.000317050305851,Up,0.624653710784708,0.307458279811777,,0.850709121849207,0.087985596768828,,0.611794391847269,0.35870539930567,
76,Os02g0653000,Non-protein coding transcript.,,,,,33.6585091601275,4704,Magenta,10.9777124559648,,None,-2.41226720940479,0.008494863348199,Down,-2.41632555648639,0.017357642662332,Down,-2.73015546200731,0.005836604033635,Down,-2.63152160383108,0.006059503392779,Down,0.517521450660946,0.573705918095531,,0.773280068991704,0.431733270015255,
