id,Label,Description,GO,Symbol,KEGG,TF,kTotal,Rank,WGCNA_Modules,IntraModular Connectivity,MapMan,LOC_IDs,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
51,Os02g0728100,"Similar to SPPA; serine-type endopeptidase., Peptidase S49 domain containing protein.","Biological Process: proteolysis (GO:0006508), Molecular Function: peptidase activity (GO:0008233), Biological Process: signal peptide processing (GO:0006465), Biological Process: proteolysis (GO:0006508), Cellular Component: integral to membrane (GO:0016021), Molecular Function: peptidase activity (GO:0008233)",,,,45.8393126683647,3651,Blue,38.0071837243659,['protein.degradation'],LOC_Os02g49570,-0.644858518379425,0.007790685497243,,-1.29063592029106,3.71E-09,Down,-1.20944292880785,3.45E-08,Down,-0.730699201338274,0.001149364057885,,-0.209933031268881,0.502404030007235,
52,Os01g0666000,Similar to Lipid phosphate phosphatase 2 (EC 3.1.3.-) (AtLPP2) (Phosphatidic acid phosphatase 2) (AtPAP2) (Prenyl diphosphate phosphatase).,"Cellular Component: membrane (GO:0016020), Molecular Function: catalytic activity (GO:0003824)",,"Glycerolipid metabolism, Glycerophospholipid metabolism, Biosynthesis of secondary metabolites",,13.0834216857777,7940,Yellow,5.83696165312269,['misc.acid and other phosphatases'],LOC_Os01g47580,-2.1703331780785,0.027049818292272,Down,-3.27139783736418,0.000886056691293,Down,-2.9868689489791,0.001869786581679,Down,-1.64452536230806,0.065040419379711,,-0.018224091839254,0.991997025601638,
53,Os08g0562300,"Zinc finger, C2H2-type domain containing protein.","Cellular Component: intracellular (GO:0005622), Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: zinc ion binding (GO:0008270)",ZOS8-14,,C2H2,27.2782917083028,5456,Pink,12.8221619106001,['RNA.regulation of transcription.C2H2 zinc finger family'],LOC_Os08g44830,0.490300880691042,0.773756156844793,,2.13514614613294,0.044060470715275,Up,2.78060980313789,0.004609130083387,Up,2.59601314409187,0.008077196496442,Up,3.20150435048991,0.001079527972502,Up
54,Os06g0710401,Non-protein coding transcript.,,,,,0.675754789796136,13062,Grey,0.150988906405633,,None,3.00414415190937,0.009781659407069,Up,2.32625750092229,0.053092881526309,,1.97978668678798,0.108952047079483,,2.61550756409521,0.020313508729524,Up,0.94573858770363,0.572051866222495,
55,Os05g0160300,Bifunctional inhibitor/plant lipid transfer protein/seed storage domain containing protein.,Biological Process: lipid transport (GO:0006869),OsLTPd8,,,2.79578321647491,11486,Turquoise,1.23233518218726,['misc.protease inhibitor/seed storage/lipid transfer protein (LTP) family protein'],LOC_Os05g06780,-1.32872200860968,0.056679002582244,,-1.20206850613328,0.076207532679417,,-1.65079607405148,0.009991200399859,Down,-4.1900331189775,3.16E-09,Down,-1.39139476427092,0.041446394493438,Down
56,Os10g0547900,Similar to Short-chain dehydrogenase Tic32.,"Biological Process: metabolic process (GO:0008152), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: oxidoreductase activity (GO:0016491)",,,,56.9870612402496,3006,Turquoise,38.0426832713703,['misc.short chain dehydrogenase/reductase (SDR)'],LOC_Os10g40020,-1.15436020018779,0.033438212845455,Down,0.175003219804792,0.791060510396197,,1.33923619698019,0.001010756536861,Up,1.80219497278642,2.93E-06,Up,1.32868636179141,0.001536820733925,Up
57,Os03g0285300,Conserved hypothetical protein.,,,,,5.66861631123251,10128,Blue,4.46789767977561,['not assigned.unknown'],LOC_Os03g17680,-0.611834419732711,0.338079602265513,,-0.780319584593604,0.178810770827381,,-1.13157244478187,0.034567138932652,Down,-0.847024952896871,0.117309659260075,,-2.27687569633498,2.06E-05,Down
58,Os01g0830500,2OG-Fe(II) oxygenase domain containing protein.,,,,,99.3075337075996,1442,Turquoise,92.1886796461415,['not assigned.unknown'],LOC_Os01g61440,2.6109599058725,4.30E-18,Up,1.55485834756569,5.87E-07,Up,1.1047522408931,0.000648887895262,Up,0.160919259790697,0.716791879053303,,0.922206117859398,0.007521002929228,
59,Os02g0819500,"Similar to Cysteine-type peptidase., Ovarian tumour, otubain domain containing protein.",,,,,30.3095176022028,5072,Purple,13.2464070827914,['protein.degradation.cysteine protease'],LOC_Os02g57410,-0.302743090168277,0.043867383791871,,-0.782419339370856,9.69E-10,,-1.00312219202945,1.52E-15,Down,-1.57287837384851,8.90E-37,Down,-0.745547034055943,9.25E-09,
60,Os09g0111800,"Nucleotide-binding, alpha-beta plait domain containing protein.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)",,,,9.01315352890192,9029,Green,5.40690435262378,['not assigned.unknown'],LOC_Os09g02400,-0.748135589700836,0.000258078262412,,-1.03212811782412,8.03E-08,Down,-0.999664966472363,2.05E-07,,-1.00502613604944,1.32E-07,Down,-0.59957036670472,0.003766594380363,
61,Os10g0567000,"Camphor resistance CrcB protein family protein., Hypothetical gene.","Cellular Component: membrane (GO:0016020),",OsFEX,,,7.37534459706628,9533,Green,5.23849644568136,['not assigned.unknown'],LOC_Os10g41749,-1.16431669238628,5.85E-11,Down,-1.85423608619582,7.32E-27,Down,-2.29050135424538,1.21E-38,Down,-2.53266150273314,1.53E-46,Down,-0.649675946184553,0.000433586399194,
62,Os08g0203600,"Hypothetical conserved gene., Similar to SHR5-receptor-like kinase (Fragment).",", Molecular Function: protein binding (GO:0005515), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,35.4409590036683,4528,Pink,27.1939502104495,"['signalling.receptor kinases.leucine rich repeat VIII-2', 'signalling.receptor kinases.S-locus glycoprotein like']",LOC_Os08g10320,1.83611901798916,2.13E-38,Up,1.96811955931732,3.12E-45,Up,2.59214778724435,6.81E-79,Up,2.51583038965747,1.39E-74,Up,2.11509990937231,5.25E-52,Up
63,Os07g0412100,"Similar to Granule-bound starch synthase Ib, chloroplast precursor (EC 2.4.1.21) (Fragment)., Granule-bound starch synthase 2, Starch biosynthesis","Biological Process: biosynthetic process (GO:0009058), Biological Process: glucan biosynthetic process (GO:0009250), Molecular Function: starch synthase activity (GO:0009011)","GBSSII, Granule-bound starch synthase Ib, Granule-bound starch synthase II","Starch and sucrose metabolism, Metabolic pathways, Biosynthesis of secondary metabolites",,73.2057114559919,2296,Green,45.0785486847765,['major CHO metabolism.synthesis.starch.starch synthase'],LOC_Os07g22930,-1.0974442239831,6.29E-05,Down,-3.03379463833293,1.12E-33,Down,-4.78524482167662,7.94E-81,Down,-6.99877252648323,3.45E-153,Down,-2.3100822043926,1.14E-19,Down
64,Os08g0331800,Conserved hypothetical protein.,,,,,1.41865787226608,12365,Grey,0.07911087214881,['not assigned.unknown'],LOC_Os08g24300,3.23045942609954,0.206493166967711,,4.78697539606982,0.024029447530247,Up,4.88638106284175,0.018947859652149,Up,6.08977013760313,0.001883822452455,Up,5.34945466372601,0.011177516049571,Up
65,Os01g0113500,Similar to Receptor-like kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",,,,40.0320838700231,4117,Blue,29.1675613078205,,None,-0.614532964135337,0.266828586837956,,-1.82713667346011,6.23E-05,Down,-1.29912453307832,0.004823117646143,Down,-1.69522345187946,0.000158062505192,Down,-1.29673114157765,0.006464276406327,Down
66,Os01g0290700,Similar to CjMDR1.,"Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887)",OsABCB1,,,0.570118269307422,13165,Grey,0.06984602575062,['transport.ABC transporters and multidrug resistance systems'],LOC_Os01g18670,2.07324509604794,0.000702896834625,Up,1.63347238092569,0.008775034507591,Up,2.03448926425164,0.000571134394164,Up,1.5082504908763,0.014329733295672,Up,1.34033800679404,0.047001661959305,Up
67,Os02g0653000,Non-protein coding transcript.,,,,,33.6585091601275,4704,Magenta,10.9777124559648,,None,-1.12818469133025,0.499275254860165,,-4.10418437669248,0.01635351631492,Down,-3.3782150022723,0.029314168139982,Down,-4.07569327103895,0.013263136954437,Down,-0.375053665246574,0.85395770367348,
68,Os01g0793300,Di-copper centre-containing domain containing protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: oxidoreductase activity (GO:0016491)",,"Tyrosine metabolism, Isoquinoline alkaloid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",,27.1801596572006,5466,Green,14.8643213762956,['not assigned.unknown'],LOC_Os01g58100,-0.290077129594248,0.650944441058166,,-2.49509561982808,6.35E-09,Down,-3.61953656932005,1.81E-16,Down,-5.88802910921742,1.99E-27,Down,-3.8400198011449,1.06E-17,Down
69,Os08g0365900,"Bacterial Fmu (Sun)/eukaryotic nucleolar NOL1/Nop2p domain containing protein., Similar to NOL1/NOP2/sun family protein.","Molecular Function: RNA binding (GO:0003723), Molecular Function: methyltransferase activity (GO:0008168)",,,,47.6211445937407,3543,Brown,43.6815910936012,['not assigned.unknown'],LOC_Os08g27824,-0.773739465575294,0.214290982782228,,1.41621911745876,0.00108402312776,Up,1.64772215474953,8.37E-05,Up,1.97423873637155,1.04E-06,Up,0.902732582171451,0.069006408223006,
70,Os02g0822000,"Conserved hypothetical protein., Hypothetical conserved gene.",,,,,81.3310032250584,2002,Turquoise,58.7108130457175,['not assigned.unknown'],LOC_Os02g57610,-0.315579884423539,0.478092548693234,,-0.666231356516251,0.065627106184881,,-1.02429759941644,0.002472340279368,Down,-1.00879675800914,0.002433859662453,Down,-0.549156293378363,0.160813959643873,
71,Os11g0240900,Protein of unknown function DUF2363 domain containing protein.,,,,,37.5201396203479,4331,Brown,28.5572471619394,['not assigned.unknown'],LOC_Os11g13694,0.01867191496994,0.976957534126265,,1.13442878772231,0.00102120970888,Up,1.35703440878005,4.64E-05,Up,1.17315967828762,0.000495095472229,Up,1.12499806808945,0.00143671329008,Up
72,Os08g0434100,Similar to S-like ribonuclease (RNase PD2) (Fragment).,"Molecular Function: RNA binding (GO:0003723), Molecular Function: ribonuclease T2 activity (GO:0033897)",OsRNS3,,,48.3798261700617,3492,Salmon,10.5885440689184,['RNA.processing.ribonucleases'],LOC_Os08g33710,0.291007722221324,0.516285996245439,,-1.74931559638982,9.17E-08,Down,-3.32332062878313,1.58E-20,Down,-5.0872512352438,3.55E-28,Down,-3.88784964503741,1.55E-24,Down
73,Os05g0571000,"WD40 repeat-like domain containing protein., Similar to SPA1 (SUPPRESSOR OF PHYA-105 1); protein binding / signal transducer.","Molecular Function: protein binding (GO:0005515), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772), Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein binding (GO:0005515), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",OsSPA1,Circadian rhythm - plant,,95.6987991277997,1549,Green,33.9016291748244,['signalling.light'],LOC_Os05g49590,-0.771720741948801,2.32E-07,,-1.40986937863068,2.57E-23,Down,-1.65945628229747,1.52E-31,Down,-1.82475172812063,5.51E-38,Down,-0.703870717954768,2.20E-06,
74,Os04g0591000,"Nucleotide-binding, alpha-beta plait domain containing protein.","Molecular Function: nucleotide binding (GO:0000166), Molecular Function: nucleic acid binding (GO:0003676)",,,,201.528213240568,115,Blue,169.019895278399,['RNA.RNA binding'],LOC_Os04g50110,-0.509677289151864,0.021114962638345,,-1.57336411885997,3.96E-16,Down,-2.06740657398714,5.45E-26,Down,-1.77060702513495,4.17E-20,Down,-1.19022074854313,1.49E-09,Down
75,Os05g0452500,Conserved hypothetical protein.,,,,,62.1744125892998,2741,Tan,15.9092125966388,,None,-1.15240905250214,0.000137022435988,Down,-1.78998920830812,3.85E-10,Down,-1.77787062061209,5.09E-10,Down,-1.6289164820566,9.34E-09,Down,-1.01939418140747,0.000725120572884,Down
76,Os03g0685300,Glutamine amidotransferase class-I domain containing protein.,,,,,16.6676742231875,7160,Green,8.6145957485117,['nucleotide metabolism.synthesis.unspecified'],LOC_Os03g48060,0.833714137743296,0.04405965279742,,-1.04285482418282,0.010405589404237,Down,-1.74540971337183,1.08E-05,Down,-3.34410424687613,7.89E-14,Down,-1.06655089680395,0.010634172052544,Down
77,Os05g0542800,"Pectin lyase fold/virulence factor domain containing protein., Similar to polygalacturonase.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: polygalacturonase activity (GO:0004650)",,"Pentose and glucuronate interconversions, Metabolic pathways",,43.7938841941253,3806,Turquoise,31.8150549246866,['cell wall.degradation.pectate lyases and polygalacturonases'],LOC_Os05g46510,2.53967176311382,2.35E-06,Up,2.84924931575423,3.22E-08,Up,1.93132230523314,0.000410838776034,Up,1.64342746974383,0.003094651295852,Up,1.29812055802485,0.036495167196762,Up
78,Os12g0133201,Hypothetical protein.,,,,,8.42264024252576,9198,Purple,4.87879720294359,,None,-1.46334236645452,0.269788757813234,,-2.24243653642349,0.060488903137092,,-3.48681078724678,0.005293101893849,Down,-3.60556436471331,0.003327985087091,Down,-2.72633479805372,0.026814568834243,Down
79,Os10g0555900,"Similar to Beta-expansin., Beta-expansin precursor.","Biological Process: sexual reproduction (GO:0019953), Cellular Component: extracellular region (GO:0005576)",OsEXPB3,,,56.6225905301762,3024,Tan,9.15212605095421,['cell wall.modification'],LOC_Os10g40720,-1.0178725660781,4.79E-05,Down,-1.23637013588211,2.14E-07,Down,-1.2750598066032,8.51E-08,Down,-0.8149620874866,0.000738511740938,,1.4398992861358,1.15E-10,Up
80,Os10g0544900,Similar to Protein phosphatase 2C-like protein.,"Biological Process: protein dephosphorylation (GO:0006470), Cellular Component: protein serine/threonine phosphatase complex (GO:0008287), Molecular Function: catalytic activity (GO:0003824), Molecular Function: protein serine/threonine phosphatase activity (GO:0004722)",OsPP2C72,,,56.0222687560746,3055,Turquoise,52.3351847436492,['protein.postranslational modification'],LOC_Os10g39780,1.19728271069882,1.65E-05,Up,1.13469640732757,2.87E-05,Up,0.991767595014987,0.000327163350552,,0.891116609302223,0.001293986592079,,0.783291805184572,0.008562592335939,
81,Os02g0525100,Conserved hypothetical protein.,,,,,9.53391754582352,8864,Red,4.15598715486928,['not assigned.unknown'],LOC_Os02g32450,0.813184490265242,0.112735142540175,,1.5327747406404,0.000252137484165,Up,1.6703157346162,4.69E-05,Up,1.4980016795585,0.000287448528896,Up,1.82667091697996,9.29E-06,Up
82,Os01g0128800,Similar to plant synaptotagmin.,,OsNTMC2T3,,,4.19126912858918,10727,Purple,2.21621373179111,['not assigned.unknown'],LOC_Os01g03820,-1.76587899822521,3.18E-22,Down,-1.70280683308184,3.60E-22,Down,-1.43752472132744,2.65E-16,Down,-1.6413662390612,6.10E-21,Down,-1.45803770996117,2.06E-16,Down
83,Os05g0267100,"Similar to Transporter-like protein., Hypothetical conserved gene.",,,,,3.96028073577954,10839,Blue,1.27870185932133,['transport.misc'],LOC_Os05g18294,-1.52652146456824,0.000113359759695,Down,-0.100250224966584,0.865025102252215,,-0.556282107876831,0.191376735070014,,-1.86155870460838,6.08E-07,Down,-0.862254702342861,0.037118247389494,
84,Os07g0630800,Similar to Nodule-enhanced malate dehydrogenase.,"Biological Process: carbohydrate metabolic process (GO:0005975), Biological Process: malate metabolic process (GO:0006108), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: catalytic activity (GO:0003824), Molecular Function: oxidoreductase activity (GO:0016491), Molecular Function: malate dehydrogenase activity (GO:0016615), Molecular Function: oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor (GO:0016616), Molecular Function: L-malate dehydrogenase activity (GO:0030060)",,"Citrate cycle (TCA cycle), Cysteine and methionine metabolism, Pyruvate metabolism, Glyoxylate and dicarboxylate metabolism, Carbon fixation in photosynthetic organisms, Metabolic pathways, Biosynthesis of secondary metabolites, Carbon metabolism",,92.2431232600526,1638,Green,36.2249483417601,"['gluconeogenesis.Malate DH', 'TCA / org. transformation.TCA.malate DH']",LOC_Os07g43700,-1.99553585308048,4.23E-26,Down,-3.33225158553495,2.63E-66,Down,-3.58374715324946,5.97E-73,Down,-5.82064979112161,1.19E-106,Down,-2.05039076593183,2.36E-28,Down
