id,Label,TF,KEGG,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day
56,Os02g0125200,,,8.2839486016908,7057,Brown,2.44033587847201,Similar to DNA-binding protein.,,['RNA.regulation of transcription.putative transcription regulator'],LOC_Os02g03270,-0.935592886784329,0.015954345467001,,-0.34850367860705,0.807162611016151,,-1.03933952620088,0.004668243563997,Down,-1.47944926857112,1.44E-05,Down,-1.1446720460706,0.0014026872831,Down
57,Os03g0205000,,,48.894883983647,837,Blue,36.1182585446499,Ubiquitin system component Cue domain containing protein.,Molecular Function: protein binding (GO:0005515),['not assigned.unknown'],LOC_Os03g10750,0.115365358938314,0.945161835427893,,0.445242785805472,0.878791323353722,,1.16339189992352,0.023920422521277,Up,1.19390917110612,0.017440950619693,Up,1.1900181525577,0.019148890349779,Up
58,Os01g0616300,,,77.9818495470856,242,Turquoise,57.285403892739,"Thioredoxin, core domain containing protein.",Biological Process: cell redox homeostasis (GO:0045454),,LOC_Os01g42960,-0.337872823955059,0.861914807270699,,-1.15044248905164,0.414273261087287,,-1.76653233551347,0.023427160467785,Down,-1.7047206687692,0.023113110761009,Down,-1.56202156690494,0.045459066896219,Down
59,Os06g0505700,,,13.4688902510975,5078,Pink,4.35311938192529,Similar to AGP16.,,['not assigned.unknown'],LOC_Os06g30920,1.27613278637054,0.084592008831627,,1.04441561613571,0.341725831298366,,2.04935607187491,0.000348539663794,Up,2.56033139584573,2.04E-06,Up,2.507775039589,4.44E-06,Up
60,Os03g0722500,,,2.9341063294867,10554,Tan,1.61175298642489,"Glycoside hydrolase, family 17 protein.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553), Molecular Function: cation binding (GO:0043169)","['misc.beta 1,3 glucan hydrolases.glucan endo-1,3-beta-glucosidase']",LOC_Os03g51240,1.591120160848,0.000992121078521,Up,0.221016792439807,0.977549199593699,,0.948561680309956,0.073802100083132,,1.40016698291798,0.002672589235466,Up,1.31925502881487,0.006067247263081,Up
61,Os01g0285300,MYB,,32.179028984035,1792,Turquoise,26.8842262072918,Myb transcription factor domain containing protein.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)",['RNA.regulation of transcription.MYB domain transcription factor family'],LOC_Os01g18240,-1.00616993324588,0.114588022365075,,-0.904737025166057,0.29023075275362,,-1.42667896416615,0.00671561992399,Down,-1.41470616965534,0.005301822077808,Down,-1.56517122648836,0.002348527245853,Down
62,Os01g0631700,,,50.5661273675743,776,Turquoise,29.2988700668487,Similar to Ser Thr specific protein kinase-like protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: protein serine/threonine kinase activity (GO:0004674), Molecular Function: protein tyrosine kinase activity (GO:0004713), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII'],LOC_Os01g44110,-0.568076465051256,0.471655650390435,,-0.335703237442615,0.928692053274283,,-1.14202440449879,0.020118360613307,Down,-1.16177883594402,0.014127904921512,Down,-0.796964093200806,0.125701943721382,
63,Os10g0492900,,"Galactose metabolism, Glycerolipid metabolism, Sphingolipid metabolism, Glycosphingolipid biosynthesis - globo and isoglobo series, Metabolic pathways",35.9766115095765,1502,Magenta,26.353007819528,Similar to alpha-galactosidase.,"Biological Process: carbohydrate metabolic process (GO:0005975), Biological Process: metabolic process (GO:0008152), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)",['minor CHO metabolism.galactose.alpha-galactosidases'],LOC_Os10g35070,3.68464430194229,6.38E-08,Up,2.93191382492778,0.000123094118883,Up,5.98219897279319,1.60E-21,Up,6.36918633095131,1.77E-24,Up,6.65439196863195,1.37E-26,Up
64,Os02g0753500,,,11.3360435494221,5817,GreenYellow,6.13813011412396,Tetratricopeptide-like helical domain containing protein.,"Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",['redox.thioredoxin'],LOC_Os02g51730,1.42349318166572,0.04641287198999,Up,-0.271201740169704,0.981610610782119,,1.7025929533345,0.005407023092996,Up,1.90974012105086,0.001093470742386,Up,1.16932294423613,0.080396657751763,
65,Os01g0716500,,,1.87539368305533,11600,GreenYellow,0.665750620289131,Methyltransferase type 12 domain containing protein.,"Biological Process: metabolic process (GO:0008152), Molecular Function: methyltransferase activity (GO:0008168)",['development.unspecified'],LOC_Os01g51870,2.86387848064305,0.024241397511901,Up,2.87526399927635,0.042152695915524,Up,4.08204124185975,0.000102551614113,Up,4.76386898877806,2.12E-06,Up,4.72520613597213,3.18E-06,Up
66,Os06g0320000,,,8.38762896093874,7010,GreenYellow,5.38280045463324,Thioredoxin fold domain containing protein.,,['not assigned.unknown'],LOC_Os06g21550,0.84266562785774,0.336148817566576,,0.680106789689164,0.710165909307617,,1.56294435804832,0.006101935316084,Up,1.81078075745658,0.000654068408091,Up,1.68546044151386,0.00224821778611,Up
67,Os08g0270800,,,5.1215816205128,8828,MidnightBlue,3.63839823037787,"Conserved hypothetical protein., Similar to cDNA clone:J013075I05, full insert sequence.",,['not assigned.unknown'],LOC_Os08g16930,0.492712996625698,0.303670969086009,,0.80590504067004,0.043475961263248,,1.11458518146104,0.000264933745452,Up,1.14674857511244,0.000114302491453,Up,1.27806465805468,1.49E-05,Up
68,Os02g0166200,,,10.4260216748015,6163,Salmon,7.65935451088332,Non-protein coding transcript.,,,None,-0.733629239150593,0.482898428304186,,0.273251213673732,0.978001959551108,,-2.07669457353918,0.000576841981018,Down,-1.93474822855664,0.00112296181096,Down,-2.87228741987793,1.15E-06,Down
69,Os10g0580400,,,5.76189149544405,8434,Turquoise,3.86994123614785,"High-affinity urea transporter, Effective urea acquisition and utilisation, Effective use of low external urea as a N source","Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Biological Process: urea transmembrane transport (GO:0071918), Molecular Function: transporter activity (GO:0005215), Molecular Function: urea transmembrane transporter activity (GO:0015204), Cellular Component: membrane (GO:0016020), Cellular Component: integral component of membrane (GO:0016021)",['transport.unspecified cations'],LOC_Os10g42960,-1.2174392117491,0.016699561779439,Down,-1.18345698149913,0.036036849185445,Down,-1.43610277478752,0.002192629595986,Down,-1.61056587141845,0.000312096549246,Down,-1.90955686705748,2.78E-05,Down
70,Os09g0394600,,,33.4373903517902,1681,Brown,22.089834705128,Endonuclease/exonuclease/phosphatase domain containing protein.,Molecular Function: inositol or phosphatidylinositol phosphatase activity (GO:0004437),['DNA.synthesis/chromatin structure'],LOC_Os09g23140,-1.95357056419138,3.95E-06,Down,-1.1490938423559,0.037304384242474,Down,-2.26453497193868,2.75E-08,Down,-2.3122495386128,7.83E-09,Down,-2.15529627289918,1.29E-07,Down
71,Os10g0159700,,,16.6946419192628,4153,Turquoise,15.4731845402405,Heat shock protein Hsp20 domain containing protein.,,['not assigned.unknown'],LOC_Os10g07210,0.389145431434933,0.661241727327716,,0.385717635033067,0.866123197014296,,1.30171803168538,0.001646357420333,Up,1.01500752258075,0.017937333314131,Up,1.2472465073657,0.002650460010862,Up
72,Os07g0546200,,,12.1388882382096,5519,Cyan,2.81341494528479,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os07g36210,-1.45734425924332,0.218508572915705,,0.511914688092034,0.95355593071953,,-2.36217540657005,0.009061415057144,Down,-2.42079022683288,0.005426093988647,Down,-2.49342511745785,0.005168155483913,Down
73,Os07g0639000,,"Phenylpropanoid biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites",40.7487718545737,1194,Turquoise,27.5431102796968,Similar to Class III peroxidase 46.,"Biological Process: response to oxidative stress (GO:0006979), Biological Process: oxidation-reduction process (GO:0055114), Molecular Function: peroxidase activity (GO:0004601), Molecular Function: heme binding (GO:0020037)",['misc.peroxidases'],LOC_Os07g44550,-1.0301662469288,0.504675361113703,,-0.439405370701267,0.973413710219213,,-3.34369885609941,0.00020383443018,Down,-2.50172791006004,0.004774940665466,Down,-2.22392367686477,0.015381592118275,Down
74,Os11g0618600,,,0.908500069846631,12723,Brown,0.612903089577569,Tyrosine protein kinase domain containing protein.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['signalling.receptor kinases.misc'],LOC_Os11g40400,-1.15833531175644,0.426125741602364,,-0.614528596390302,0.930136907167715,,-2.69590501558871,0.015301632603215,Down,-2.24273728575128,0.025040029334738,Down,-1.58469860715979,0.129885521775291,
75,Os07g0227600,ERF,,6.97607669585371,7714,Magenta,2.80418013016022,"Pathogenesis-related transcriptional factor/ERF, DNA-binding domain containing protein.","Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700)","['hormone metabolism.ethylene.signal transduction', 'RNA.regulation of transcription.AP2/EREBP, APETALA2/Ethylene-responsive element binding protein family']",LOC_Os07g12510,1.23054122017008,0.319048521684548,,1.51257980223405,0.257700899700715,,2.1913345724214,0.007141751289855,Up,2.56739334404795,0.00077911996495,Up,2.97127988165023,6.97E-05,Up
76,Os11g0291475,,,3.96019862350168,9695,Brown,1.83337897125033,Hypothetical protein.,,,None,1.01694963230029,0.147587385406032,,1.36930767003952,0.045032254565541,Up,1.28033393019871,0.021517604265402,Up,0.740568688899076,0.233134498498735,,1.36380653724589,0.012192254844888,Up
77,Os01g0920200,,,7.0943425313665,7644,Blue,2.76149468474098,Similar to E(Y)2 homolog (DC6) (Enhancer of yellow 2 homolog).,,['not assigned.unknown'],LOC_Os01g69110,-1.01294344100429,0.04193158921174,Down,-0.246584439880073,0.962552901419796,,-0.61063640166082,0.225599300535343,,-1.04283297253842,0.016919027514281,Down,-0.565876726521644,0.262611385429742,
78,Os03g0707200,,,17.6110852362818,3912,Red,14.1934738247032,"Similar to Integral membrane protein DUF6 containing protein, expressed.",Cellular Component: membrane (GO:0016020),,LOC_Os03g49940,0.337781782167214,0.84184492919974,,0.399128167372127,0.94664120187291,,1.90224591741681,0.001604176999991,Up,1.75618345399873,0.003617091305294,Up,1.78032599773154,0.003464682877089,Up
79,Os11g0531700,,,2.51246901641731,10950,royalBlue,0.574299815405094,"NUDIX hydrolase domain containing protein., Similar to nudix hydrolase 13.",Molecular Function: hydrolase activity (GO:0016787),['nucleotide metabolism.salvage.NUDIX hydrolases'],LOC_Os11g32750,2.61921175602364,0.000845351344754,Up,2.00409001982843,0.040772534083101,Up,3.30630423143775,3.06E-06,Up,3.03165239904249,2.14E-05,Up,2.32322057828534,0.00250001110654,Up
80,Os02g0778400,,"Pyrimidine metabolism, Metabolic pathways",14.596371728397,4722,royalBlue,2.82962567488225,Similar to UMP/CMP kinase a (EC 2.7.1.48).,"Biological Process: nucleobase-containing compound metabolic process (GO:0006139), Biological Process: nucleotide phosphorylation (GO:0046939), Molecular Function: ATP binding (GO:0005524), Molecular Function: phosphotransferase activity, phosphate group as acceptor (GO:0016776), Molecular Function: nucleotide kinase activity (GO:0019201), Molecular Function: nucleobase-containing compound kinase activity (GO:0019205)",['nucleotide metabolism.phosphotransfer and pyrophosphatases.uridylate kinase'],LOC_Os02g53790,0.640221046989609,0.5227231747825,,-0.181664675049094,0.993325510538457,,1.22317614242002,0.037461196590096,Up,1.24237624622129,0.031124910320473,Up,0.835492099988305,0.191032116159318,
81,Os06g0543200,G2-like,,1.33502914182461,12204,Tan,0.54954508860974,Similar to CDPK substrate protein 1.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677), Molecular Function: protein binding (GO:0005515)","['RNA.regulation of transcription.G2-like transcription factor family, GARP']",LOC_Os06g35140,-1.11375321045718,0.037380538872788,Down,0.141679467451992,0.993376623382136,,-0.617696551758814,0.264779777309107,,-1.27793348313447,0.006115429972006,Down,-1.23381602105577,0.010486017068663,Down
82,Os04g0556500,,Zeatin biosynthesis,6.10646627695083,8215,MidnightBlue,2.63310210716613,"cis-Zeatin-O-glucosyltransferase, Catalyze O-glucosylation of cZ and cZ-riboside","Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)",['misc.UDP glucosyl and glucoronyl transferases'],LOC_Os04g46980,2.21875690372188,0.009772587765026,Up,0.219450112665711,0.997024584631436,,1.94374111171878,0.01893418037507,Up,2.18357191459253,0.005413762823909,Up,1.73683181210078,0.03997280559998,Up
83,Os05g0500200,,,0.456598140279765,13277,Magenta,0.207982860162869,Similar to UDP glucosyltransferase-1.,"Biological Process: metabolic process (GO:0008152), Molecular Function: transferase activity, transferring hexosyl groups (GO:0016758)",['misc.UDP glucosyl and glucoronyl transferases'],"LOC_Os05g42070, LOC_Os05g42080",1.73165309532994,2.93E-06,Up,1.0672769510313,0.025392751764991,Up,0.884646198824352,0.033561080433953,,1.0211712692294,0.009429819623241,Up,0.598489171969527,0.188849880862588,
84,Os01g0935600,,,28.0123927209267,2212,Magenta,11.7434656244961,"Immunoglobulin/major histocompatibility complex, conserved site domain containing protein., Similar to Cold-induced thioredoxin domain-containing protein., Similar to predicted protein.","Molecular Function: catalytic activity (GO:0003824),",['not assigned.unknown'],LOC_Os01g70950,0.733486091609488,0.486618608070539,,0.780492746660671,0.663187541082593,,1.67576387387771,0.005496669034663,Up,1.97529654714828,0.000560003164528,Up,2.04782711030618,0.000352595032591,Up
85,Os12g0562100,,,5.92984645011838,8340,Salmon,2.24524828154779,"Major facilitator superfamily, general substrate transporter domain containing protein., Similar to ferroportin protein family.","Biological Process: iron ion transmembrane transport (GO:0034755), Cellular Component: integral to membrane (GO:0016021), Molecular Function: iron ion transmembrane transporter activity (GO:0005381)",['transport.metal'],LOC_Os12g37530,-1.35127971884985,0.011815520374391,Down,-0.817307726957844,0.371451510117493,,-1.28143421815476,0.012319214985965,Down,-1.51503265315922,0.001696869177279,Down,-0.994731371802385,0.060187959651332,
86,Os08g0376550,,,6.9585970072893,7728,royalBlue,3.76381343045823,Similar to Patatin-like protein 1.,Biological Process: metabolic process (GO:0008152),['development.storage proteins'],LOC_Os08g28880,2.52183620927543,0.000681959592677,Up,-0.04346335746234,0.997885281785442,,3.3632315429396,4.13E-07,Up,3.21440033700653,1.29E-06,Up,2.87068885919518,2.79E-05,Up
87,Os05g0147200,,,0.387920433645724,13365,Grey,0.127607023100545,Similar to RNA binding protein.,"Biological Process: RNA metabolic process (GO:0016070), Molecular Function: binding (GO:0005488), Molecular Function: protein binding (GO:0005515)",['protein.synthesis.misc'],LOC_Os05g05450,-0.041777431410193,0.981149186463304,,-0.473219680154313,0.810101452517122,,-1.27820736319755,0.013751727915786,Down,-1.13701108823537,0.022961603163924,Down,-1.46335016429868,0.003676082459818,Down
88,Os03g0327100,NAC,,23.9957610603518,2751,Black,8.64343170198492,Similar to CUC1.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677)",['development.unspecified'],LOC_Os03g21030,-0.014323283282645,0.994767134845632,,0.578525437705269,0.881363131361911,,2.47834475054501,3.69E-05,Up,2.80861001808748,1.58E-06,Up,2.81721056100525,1.62E-06,Up
