id,Label,TF,KEGG,Symbol,kTotal,Rank,WGCNA_Modules, IntraModular Connectivity,Description,GO,MapMan,MSU_LOC,FC_1hr,pval_1hr,REG_1hr,FC_3hr,pval_3hr,REG_3hr,FC_6hr,pval_6hr,REG_6hr,FC_12hr,pval_12hr,REG_12hr,FC_1day,pval_1day,REG_1day,FC_3day,pval_3day,REG_3day
47,Os01g0578500,,,"SAF, SaF, OsFbox019, OsFbox19, Os_F0070",0.39530020753727,13353,Purple,0.170710428004426,"F-box protein, Indica-Japonica hybrid male sterility",Molecular Function: protein binding (GO:0005515),['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os01g39670,-0.532205631184912,0.859417745392614,,-1.17628996724829,0.423008279397819,,-0.697702153670904,0.61930278628058,,-1.47771698595551,0.003140989896985,Down,-1.14480540381985,0.026005182885683,Down,-1.07709828410124,,
48,Os01g0646800,,,,2.10991242992607,11359,Brown,1.7119523439816,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os01g45880,-0.629792645251088,0.100851852992972,,-1.20842241539886,3.53E-05,Down,-1.00231750745487,0.00068740429174,Down,-4.09275395155965,1.86E-07,Down,-5.20763449629343,0.005075821952963,Down,-1.61063164028721,,
49,Os03g0724100,,,,1.13043639322217,12445,Pink,0.606236966288889,"Phosphatidylinositol transfer protein-like, N-terminal domain containing protein.",,['transport.misc'],LOC_Os03g51430,-0.903070041111899,0.013280908232473,,-1.48492221943945,5.22E-06,Down,-1.24833142885137,0.000102928864312,Down,-2.99643161985113,5.33E-06,Down,-3.53658357423552,0.001540137090559,Down,0.248035871359593,,
50,Os07g0461900,,"Arginine biosynthesis, Metabolic pathways, Biosynthesis of secondary metabolites, 2-Oxocarboxylic acid metabolism, Biosynthesis of amino acids",,3.25222158260621,10280,Red,1.02604209782107,"Similar to Acetylornithine aminotransferase, mitochondrial precursor (EC 2.6.1.11) (ACOAT) (Acetylornithine transaminase) (AOTA).","Biological Process: arginine metabolic process (GO:0006525), Molecular Function: catalytic activity (GO:0003824), Molecular Function: transaminase activity (GO:0008483), Molecular Function: pyridoxal phosphate binding (GO:0030170)",['tetrapyrrole synthesis.GSA'],LOC_Os07g27780,0.784708037087824,0.367328214053038,,0.734040752093891,0.327199340931665,,1.07268173507387,0.069077715088078,,0.743721633525219,0.228254441404489,,-1.8105625340211,0.00655620712987,Down,-2.04285327336309,0.001845310472565,Down
51,Os01g0524500,MYB_related,,"OsMYBS1, MYBS1, Os-MYBS1",10.0174890801226,6306,Brown,7.84859760990847,"Conserved hypothetical protein., Transcription factor, Regulation of nutrient mobilization in germination",", Molecular Function: DNA binding (GO:0003677), Molecular Function: chromatin binding (GO:0003682)",['RNA.regulation of transcription.MYB-related transcription factor family'],LOC_Os01g34060,0.88482283630784,0.126322775540755,,0.921164974043885,0.073970601215068,,1.0946019998035,0.017150969430639,Up,1.03515795810122,0.020336982742234,Up,-5.35842189534443,0.013834898526286,Down,-1.09840347039331,,
52,Os06g0227250,,Amino sugar and nucleotide sugar metabolism,,84.2430293891159,191,Turquoise,73.7620254762518,Hypothetical conserved gene.,"Molecular Function: transferase activity, transferring glycosyl groups (GO:0016757)",,LOC_Os06g12280,0.190443388977713,0.953491887533668,,-1.32681828739698,0.158795921359277,,-0.972568016912482,0.296315661866355,,-1.86842247123197,2.36E-06,Down,-2.73604533330493,5.71E-12,Down,-1.01650198429344,0.667542729107838,
53,Os01g0953600,,,,7.1867435822635,7595,royalBlue,0.579857618556825,NADPH-dependent FMN reductase family protein.,,['not assigned.unknown'],LOC_Os01g72430,-0.471319874126143,0.318467503240935,,-1.44672059365684,1.35E-06,Down,-1.46841240300164,4.67E-07,Down,-1.61539035370947,,,0.009738117918842,0.994104949845529,,-2.17120777085932,,
54,Os12g0616000,,,,115.411673926479,59,Turquoise,103.893269914355,Similar to Kinesin-like protein KIFC3.,"Biological Process: microtubule-based movement (GO:0007018), Molecular Function: microtubule motor activity (GO:0003777), Molecular Function: ATP binding (GO:0005524)",['cell.organisation'],LOC_Os12g42160,0.812285503781791,0.512169457535542,,-0.297852337319995,0.838546583988088,,-0.993854672338187,0.278265850691286,,-1.76673782728669,0.02877474327304,Down,-3.25102199619633,0.000657357429819,Down,0.18410807492141,0.856245325804521,
55,Os07g0683200,NAC,,,8.91846883430967,6754,Blue,5.94083464710433,Similar to NAC domain transcription factor.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Molecular Function: DNA binding (GO:0003677)",['not assigned.unknown'],LOC_Os07g48450,1.60918917831594,1.75E-05,Up,-3.31073352624083,0.009672558131795,Down,-4.27382850378717,0.00063667567879,Down,-2.68185256587511,0.003913432482771,Down,0.176224851545272,,,-0.905288773629376,,
56,Os03g0809000,,,,4.94198808477939,8956,Brown,3.12830776781771,Plant disease resistance response protein family protein.,,['stress.biotic.PR-proteins'],LOC_Os03g59440,0.869972094717444,0.212828196128444,,1.2486087176659,0.018225300518504,Up,1.49273732227796,0.002101658835968,Up,-0.595293156447216,0.722112363558313,,-2.18614743637762,3.03E-06,Down,-2.59483106509824,3.57E-08,Down
57,Os04g0175300,,,,34.4780008888455,1619,Brown,29.2618537931778,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os04g09580,0.047665867508018,0.986029158298671,,0.601071847142132,0.326029446146,,0.828363221784371,0.090614285622422,,0.904547914093838,0.044155140746134,,1.01154474006232,0.020633140288976,Up,1.16660787912369,0.005018539082861,Up
58,Os01g0151400,,"Taurine and hypotaurine metabolism, Cyanoamino acid metabolism, Glutathione metabolism, Arachidonic acid metabolism, Metabolic pathways",,0.722496297610217,12944,Tan,0.272886542211852,Similar to Gamma-glutamyl transferase.,Molecular Function: gamma-glutamyltransferase activity (GO:0003840),['redox.ascorbate and glutathione.glutathione'],LOC_Os01g05810,-0.894175620460171,0.142354876516926,,-1.01287665523808,0.056594308238983,,-1.82575183222906,7.90E-05,Down,0.207770877712726,,,-4.48078719041452,0.000905418920703,Down,-2.1213690143269,0.034590863518243,Down
59,Os03g0736300,,"Starch and sucrose metabolism, Metabolic pathways",OsGH9A3,85.9411641291238,175,Turquoise,71.8324015097162,"Similar to CEL6=CELLULASE 6 (Fragment)., Similar to Endoglucanase 10.","Biological Process: carbohydrate metabolic process (GO:0005975), Molecular Function: catalytic activity (GO:0003824), Molecular Function: hydrolase activity, hydrolyzing O-glycosyl compounds (GO:0004553)","['misc.gluco-, galacto- and mannosidases.endoglucanase']",LOC_Os03g52630,-0.105867997505299,0.953433146451639,,-1.61581310190462,1.14E-05,Down,-1.80357742405183,4.23E-07,Down,-1.07243091268267,,,-0.380700283137724,0.741498935987658,,-1.33150523177009,0.113370515067179,
60,Os04g0448300,,,,16.1714893071047,4310,Tan,4.86137755846476,Peptidase A1 domain containing protein.,"Biological Process: proteolysis (GO:0006508), Molecular Function: aspartic-type endopeptidase activity (GO:0004190)","['RNA.regulation of transcription.unclassified', 'protein.degradation.aspartate protease']",LOC_Os04g37550,-0.22118201139128,0.905536312542589,,-0.566831577095011,0.457597608887554,,-1.15057131656676,0.038782399530236,Down,-1.27612877623647,0.015303021231024,Down,-0.902380103833949,0.471091471756535,,-2.56532883164554,0.003271114606903,Down
61,Os03g0272400,,,,13.6556204002998,5018,Green,3.87355638499727,Conserved hypothetical protein.,,['not assigned.unknown'],LOC_Os03g16580,-0.576129408418327,0.559854026258106,,-0.651274007348668,0.368513237339326,,-1.12473923809245,0.045726006355473,Down,-1.08981058869438,0.043255838793554,Down,-3.71093867962236,,,0.940094135468712,0.430496776237306,
62,Os09g0553200,,"Pentose and glucuronate interconversions, Galactose metabolism, Starch and sucrose metabolism, Amino sugar and nucleotide sugar metabolism, Metabolic pathways","UGP1, Ugp1, OsUgp1, UGP2, UGP3",10.5587499761509,6107,Turquoise,9.01207862458124,"UDPase, Pollen mother cell (PMC) meiosis, Pollen development","Biological Process: metabolic process (GO:0008152), Molecular Function: nucleotidyltransferase activity (GO:0016779)",['not assigned.unknown'],LOC_Os09g38030,-0.660563396830145,0.132962628271476,,-1.11263031872792,0.000934324291366,Down,-1.13458144873456,0.000504461670953,Down,-2.88760524224804,0.000303695664564,Down,-2.95138800153565,1.05E-09,Down,-3.54187896799183,0.001727669932465,Down
63,Os01g0278950,,,,8.58338549698317,6902,Yellow,5.60847279109473,Similar to predicted protein.,"Biological Process: proteolysis (GO:0006508), Biological Process: negative regulation of catalytic activity (GO:0043086), Molecular Function: serine-type endopeptidase activity (GO:0004252), Molecular Function: identical protein binding (GO:0042802)",,LOC_Os01g17160,-1.09800395166839,0.206478387664969,,-1.50933495203971,9.70E-05,Down,-2.01585717729877,3.28E-08,Down,0.207770877712726,,,0.989139629572955,,,-1.39326086115353,,
64,Os08g0162800,,,OsACBP1,54.0955532165011,671,Turquoise,47.4123165297005,"Acyl-CoA-binding protein , Stress response",Molecular Function: fatty-acyl-CoA binding (GO:0000062),['lipid metabolism.FA synthesis and FA elongation.acyl-CoA binding protein'],LOC_Os08g06550,-0.545373151081035,0.170967083237257,,-1.02815870922235,0.00037365871374,Down,-1.35363840415069,5.42E-07,Down,-0.534877131531524,0.555484732813053,,-1.79973186393069,2.04E-06,Down,-2.52719721384773,1.54E-11,Down
65,Os07g0158500,NF-YA,,OsNF-YA5,2.20476356561035,11262,Brown,1.25074266738239,Similar to HAP2 subunit of HAP complex.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Cellular Component: CCAAT-binding factor complex (GO:0016602), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700)","['RNA.regulation of transcription.CCAAT box binding factor family, HAP2']",LOC_Os07g06470,-0.621847742132605,0.800897765825873,,-1.50529170525174,0.188594235200577,,-1.7820654137985,0.080589214401,,-0.920067339710488,0.181141349695681,,-2.25535473450016,5.14E-06,Down,-2.0081268706939,2.91E-05,Down
66,Os01g0200700,,,OsMT-3a,0.441723154259071,13293,Grey,0.013842192107474,Similar to Metallothionein-like protein type 3 (MT-3) (MWMT3).,,['not assigned.unknown'],LOC_Os01g10400,-0.488633748470399,0.645824595738887,,0.209749066584256,0.831601769849693,,0.251599944622795,0.752996533297126,,1.2753420029799,0.006338751337363,Up,1.32299693287018,0.00374059637169,Up,-0.591479795118466,,
67,Os01g0704300,,,,1.474620267536,12049,Brown,1.06569086808488,Conserved hypothetical protein.,,['protein.degradation.ubiquitin.E3.SCF.FBOX'],LOC_Os01g50840,0.961935558480283,0.103391830516341,,1.37143732772285,0.003538586717281,Up,1.06181021386575,0.03103783836908,Up,-1.6164428071784,,,1.28016715278826,,,-1.23020325606241,0.483462711256081,
68,Os02g0175800,,,,17.5673856373022,3921,lightGreen,6.62741531960134,Similar to fiber protein Fb15.,,['not assigned.unknown'],LOC_Os02g07910,0.119280824086497,0.924329513879694,,-0.34478988550996,0.467462110060018,,-0.796825546483246,0.014516368024518,,-1.19515123901609,5.96E-05,Down,-1.69762654698383,1.32E-08,Down,0.248035871359592,,
69,Os08g0148600,,,,17.7486248261202,3882,LightCyan,3.87230000383893,Similar to Endoribonuclease Dicer homolog 3a.,"Molecular Function: nucleic acid binding (GO:0003676), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATP-dependent helicase activity (GO:0008026)",['not assigned.unknown'],LOC_Os08g05320,0.53917172722715,0.197599254103696,,1.31538877722486,1.59E-06,Up,1.21722761750271,8.49E-06,Up,-2.69111847503248,1.38E-05,Down,0.439609326294222,,,2.3848291829797,,
70,Os03g0795000,,,,17.1885867273506,4019,Blue,8.11920531893088,Biopterin transport-related protein BT1 family protein.,,['transport.misc'],LOC_Os03g58080,0.229978776280134,0.908482440978521,,0.933428576176665,0.129127795303969,,0.685052634802599,0.288001974039843,,0.701364578019181,0.230371519951138,,1.20487710664741,0.016415867105643,Up,1.70343799598184,0.000227524938606,Up
71,Os01g0111900,,,,2.33419899665921,11136,Pink,0.983743821344761,Glutelin family protein.,,['not assigned.unknown'],LOC_Os01g02150,0.291514177754408,0.805997092315622,,-0.417785208384755,0.530577652165302,,-0.872200431165972,0.059337543653571,,-0.541362522940224,0.267906448867882,,-1.2443718850672,0.00289961420029,Down,-1.14959090466594,0.005481580419378,Down
72,Os02g0694800,,,,31.0416180816843,1897,Green,27.5273531091164,Similar to ATP binding / protein kinase.,"Biological Process: protein phosphorylation (GO:0006468), Molecular Function: protein kinase activity (GO:0004672), Molecular Function: ATP binding (GO:0005524), Molecular Function: transferase activity, transferring phosphorus-containing groups (GO:0016772)",['not assigned.unknown'],LOC_Os02g46750,-2.60421813705913,0.016999940948386,Down,-3.05851932588999,0.008991976667117,Down,-2.20045194246925,0.037055065710695,Down,-5.73948768711133,5.04E-10,Down,-1.42644364844734,,,-0.792867165190258,0.475960572698811,
73,Os10g0555100,,,OsGGT,12.4185677736636,5434,GreenYellow,6.59846069720986,"Similar to DNA chromosome 4, ESSA I CONTIG fragment NO. 6 (Glucosyltransferase like protein).","Molecular Function: transferase activity, transferring glycosyl groups (GO:0016757)",['major CHO metabolism.synthesis.starch'],LOC_Os10g40640,0.002585324798437,0.998484648261333,,-0.419108530871487,0.586785736679902,,-0.389876900294814,0.570017271932116,,-0.474309128276182,0.40853346069972,,-1.10390928180468,0.017585956025414,Down,-1.49897012353141,0.000747641666578,Down
74,Os06g0115700,,,,30.9935661955153,1900,Turquoise,26.7118337390173,"Conserved hypothetical protein., Hypothetical conserved gene.",,['not assigned.unknown'],LOC_Os06g02530,-0.237612318460015,0.963060962899169,,-2.8497386452293,0.035055238202071,Down,-2.63812196047366,0.036698903049086,Down,0.20776883850759,,,-8.06554320872969,6.31E-06,Down,-4.82895580171601,3.31E-06,Down
75,Os03g0732100,TALE,,,2.69396272676918,10773,Turquoise,1.24732674420151,Similar to Homeodomain protein JUBEL1.,"Biological Process: regulation of transcription, DNA-dependent (GO:0006355), Cellular Component: nucleus (GO:0005634), Molecular Function: DNA binding (GO:0003677), Molecular Function: sequence-specific DNA binding transcription factor activity (GO:0003700), Molecular Function: protein binding (GO:0005515), Molecular Function: sequence-specific DNA binding (GO:0043565)","['RNA.regulation of transcription.HB,Homeobox transcription factor family']",LOC_Os03g52239,-0.337619018652181,0.789400757774302,,-1.29270490448544,0.013937617622643,Down,-1.47425318217422,0.002707166467226,Down,-1.52184556998721,0.379327641768332,,1.0060954278598,0.674360441752023,,1.01170379961742,0.000689011130627,Up
76,Os01g0858900,,,,4.20546852703318,9513,Red,3.18422833936497,"Glycosyl transferase, family 29 protein.","Biological Process: protein glycosylation (GO:0006486), Cellular Component: integral to Golgi membrane (GO:0030173), Molecular Function: sialyltransferase activity (GO:0008373)",['protein.glycosylation'],LOC_Os01g63970,0.674238224678246,0.270783140104246,,0.833298123749693,0.0811982196739,,1.06527223912304,0.01113504504783,Up,0.352260106110803,0.510877649283299,,-3.25524440450085,0.003840330238365,Down,-1.87942812345755,0.069589821993018,
77,Os01g0533900,,ABC transporters,OsABCB2,15.146093542222,4580,Blue,11.1246674908895,"Similar to Multidrug resistance protein 1 homolog., Similar to MDR-like ABC transporter.","Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: nucleotide binding (GO:0000166), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity (GO:0016887), Molecular Function: nucleoside-triphosphatase activity (GO:0017111), Molecular Function: ATPase activity, coupled to transmembrane movement of substances (GO:0042626), Biological Process: transport (GO:0006810), Biological Process: transmembrane transport (GO:0055085), Cellular Component: integral to membrane (GO:0016021), Molecular Function: ATP binding (GO:0005524), Molecular Function: ATPase activity, coupled to transmembrane movement of substances (GO:0042626)",['transport.ABC transporters and multidrug resistance systems'],LOC_Os01g34970,-0.650486511211072,0.183258052627907,,-1.41110263393029,4.97E-05,Down,-1.0733068698115,0.002492378711991,Down,-3.19726388610025,0.00481152162769,Down,-3.38215667741911,4.73E-05,Down,-3.98512220675984,0.024152648227497,Down
